1,2,3,4,5,6,7,8
93051407,2005/11/29 00:00,7H5922,2005/12/29 00:00,0,,,A
93051407,2006/2/5 00:00,14H3596,2006/3/29 00:00,0,,,A
93051407,2006/12/26 00:00,29H10442,2007/1/12 00:00,0,,,A
93051407,2007/11/8 00:00,1H7383,2007/12/5 00:00,0,,,A
93051407,2007/12/19 00:00,29H10181,2008/1/8 00:00,0,,,A
93053201,2005/11/10 00:00,7H6929,2005/12/29 00:00,0,,,A
93053201,2006/9/30 00:00,3H51821,2006/11/20 00:00,0,,,A
93053203,2005/8/18 00:00,9H2538,2005/9/28 00:00,0,,,A
93053203,2005/10/16 00:00,200H3201,2005/11/9 00:00,0,,,A
93053203,2006/10/30 00:00,29H10870,2006/11/20 00:00,0,,,A
93053203,2008/2/28 00:00,29H9138,2008/3/7 00:00,0,,,A
93053203,2008/3/21 00:00,29H11068,2008/4/9 00:00,0,,,A
93053203,2008/5/8 00:00,29H9138,2008/5/16 00:00,0,,,A
93053203,2008/5/23 00:00,29H10995,2008/6/13 00:00,0,,,A
93053203,2008/7/21 00:00,29H10995,2008/8/8 00:00,0,,,A
93053211,2005/9/19 00:00,7H5687,2005/9/28 00:00,0,,,A
93053211,2006/9/25 00:00,3H51821,2006/12/13 00:00,0,,,A
93053211,2007/8/25 00:00,7H7128,2007/9/4 00:00,0,,,A
93053211,2007/10/19 00:00,1H7383,2007/11/7 00:00,0,,,A
93053211,2008/1/27 00:00,29H10442,2008/2/4 00:00,0,,,A
93053211,2008/11/27 00:00,29H10442,2008/12/6 00:00,0,,,A
93053211,2009/5/1 00:00,7H7592,2009/5/11 00:00,0,,,A
93053211,2009/5/24 00:00,29H10483,2009/6/15 00:00,0,,,A
93053211,2010/2/12 00:00,7H7763,2010/2/28 00:00,0,,,A
93053211,2010/8/24 00:00,7H7735,2010/8/27 00:00,0,,,A
93053228,2005/5/27 00:00,29H10442,2005/9/28 00:00,0,,,A
93053228,2006/9/20 00:00,7H5630,2006/11/20 00:00,0,,,A
93053228,2007/10/2 00:00,7H5605,2007/10/10 00:00,0,,,A
93053228,2007/12/6 00:00,29H10181,2008/1/8 00:00,0,,,A
93053228,2008/1/24 00:00,29H10442,2008/2/4 00:00,0,,,A
93053228,2008/2/15 00:00,29H10181,2008/3/7 00:00,0,,,A
93053228,2008/12/16 00:00,29H10442,2009/1/12 00:00,0,,,A
93053228,2009/1/19 00:00,29H10312,2009/2/9 00:00,0,,,A
93053228,2009/12/6 00:00,JP3H52603,2010/1/27 00:00,0,,,A
93053228,2010/5/23 00:00,7H7735,2010/6/28 00:00,0,,,A
93053231,2005/7/9 00:00,7H5699,2005/9/28 00:00,0,,,A
93053231,2006/10/6 00:00,1H6517,2006/11/20 00:00,0,,,A
93053208,2005/8/18 00:00,1H5506,2005/9/28 00:00,0,,,A
93053216,2005/11/2 00:00,1H5055,2005/12/29 00:00,0,,,A
93053216,2007/6/28 00:00,14H3594,2007/7/10 00:00,0,,,A
93053216,2007/8/21 00:00,7H7173,2007/9/4 00:00,0,,,A
93053216,2007/10/19 00:00,1H7383,2007/11/7 00:00,0,,,A
93053216,2007/12/17 00:00,29H10181,2008/1/8 00:00,0,,,A
93053216,2009/4/18 00:00,29H11191,2009/5/11 00:00,0,,,A
93053216,2009/5/29 00:00,7H7043,2009/6/15 00:00,0,,,A
93053219,2006/11/16 00:00,29H10870,2006/12/13 00:00,0,,,A
93053219,2007/10/20 00:00,1H7383,2007/11/7 00:00,0,,,A
93053219,2007/12/3 00:00,29H10181,2008/1/8 00:00,0,,,A
93053219,2008/10/4 00:00,29H10312,2008/10/9 00:00,0,,,A
93053219,2009/4/1 00:00,29H11191,2009/4/13 00:00,0,,,A
93053219,2009/4/26 00:00,7H7592,2009/5/11 00:00,0,,,A
93053221,2005/9/8 00:00,7H5687,2005/9/28 00:00,0,,,A
93053221,2005/9/29 00:00,200H3201,2005/11/9 00:00,0,,,A
93053221,2005/11/5 00:00,1H5055,2005/12/29 00:00,0,,,A
93053221,2006/11/11 00:00,1H7252,2006/11/20 00:00,0,,,A
93053221,2007/10/18 00:00,1H7383,2007/11/7 00:00,0,,,A
93053221,2008/1/2 00:00,29H10181,2008/1/8 00:00,0,,,A
93053221,2008/2/13 00:00,29H10181,2008/3/7 00:00,0,,,A
93053221,2008/12/14 00:00,29H10442,2009/1/12 00:00,0,,,A
93053221,2009/1/17 00:00,29H7732,2009/2/9 00:00,0,,,A
93053221,2009/12/22 00:00,JP3H52603,2010/1/27 00:00,0,,,A
93053221,2010/5/1 00:00,7H8350,2010/5/21 00:00,0,,,A
93053223,2005/7/30 00:00,1H1028,2005/9/28 00:00,0,,,A
93053223,2006/11/25 00:00,7H6959,2006/12/13 00:00,0,,,A
93053223,2006/12/19 00:00,29H10442,2007/1/12 00:00,0,,,A
93053223,2007/2/21 00:00,7H6959,2007/3/6 00:00,0,,,A
93053223,2007/5/6 00:00,7H6959,2007/5/9 00:00,0,,,A
93053223,2007/6/28 00:00,14H3594,2007/7/10 00:00,0,,,A
93053236,2005/5/27 00:00,29H10440,2005/9/28 00:00,0,,,A
93053215,2005/5/27 00:00,29H10440,2005/9/28 00:00,0,,,A
93053215,2006/4/20 00:00,JP3H52371,2006/4/29 00:00,0,,,A
93053215,2007/4/28 00:00,14H4099,2007/5/9 00:00,0,,,A
93053215,2007/6/27 00:00,14H3594,2007/7/10 00:00,0,,,A
93053215,2007/8/7 00:00,7H7173,2007/8/18 00:00,0,,,A
93053215,2007/8/27 00:00,1H7128,2007/9/4 00:00,0,,,A
93053215,2007/9/18 00:00,7H5605,2007/10/10 00:00,0,,,A
93053215,2007/11/8 00:00,1H7383,2007/12/5 00:00,0,,,A
93053215,2009/1/3 00:00,29H10312,2009/1/12 00:00,0,,,A
93053215,2009/2/25 00:00,7H7592,2009/3/6 00:00,0,,,A
93053215,2010/1/12 00:00,7H7763,2010/1/27 00:00,0,,,A
93053215,2010/3/2 00:00,14H4816,2010/3/26 00:00,0,,,A
93053215,2010/5/11 00:00,507H8477,2010/5/21 00:00,0,,,A
93053215,2010/6/1 00:00,507H7173,2010/6/28 00:00,0,,,A
93053215,2010/7/20 00:00,7H8065,2010/7/29 00:00,0,,,A
93053217,2005/7/30 00:00,7H5442,2005/9/28 00:00,0,,,A
93053217,2006/10/23 00:00,1H7252,2006/11/20 00:00,0,,,A
93053217,2007/1/10 00:00,T369,2007/1/12 00:00,0,,,A
93053217,2007/2/2 00:00,7H6959,2007/2/9 00:00,0,,,A
93053217,2007/12/3 00:00,29H10181,2008/1/8 00:00,0,,,A
93053217,2008/2/12 00:00,29H10181,2008/3/7 00:00,0,,,A
93053217,2008/4/23 00:00,29H9138,2008/5/16 00:00,0,,,A
93053217,2008/6/10 00:00,29H10995,2008/6/13 00:00,0,,,A
93053217,2008/7/14 00:00,29H10995,2008/8/8 00:00,0,,,A
93053217,2008/9/14 00:00,29H10312,2008/10/9 00:00,0,,,A
93053217,2009/10/11 00:00,11H6708,2009/10/13 00:00,0,,,A
93053217,2009/12/22 00:00,JP3H52603,2010/1/27 00:00,0,,,A
93053217,2010/3/12 00:00,14H4816,2010/3/26 00:00,0,,,A
93053226,2005/7/8 00:00,7H5699,2005/9/28 00:00,0,,,A
93053226,2006/6/3 00:00,14H2288,2006/11/20 00:00,0,,,A
93053226,2007/6/15 00:00,7H6959,2007/7/10 00:00,0,,,A
93053226,2007/8/22 00:00,7H7123,2007/9/4 00:00,0,,,A
93053226,2007/10/29 00:00,1H7383,2007/11/7 00:00,0,,,A
93053226,2008/5/26 00:00,14H4099,2008/6/13 00:00,0,,,A
93053226,2009/4/1 00:00,29H11191,2009/4/13 00:00,0,,,A
93053229,2005/5/18 00:00,29H10340,2005/9/28 00:00,0,,,A
93053229,2006/5/24 00:00,14H2632,2006/6/1 00:00,0,,,A
93053229,2006/11/8 00:00,29H10442,2006/11/20 00:00,0,,,A
93053229,2007/11/8 00:00,1H7383,2007/12/5 00:00,0,,,A
93053229,2008/10/22 00:00,29H10808,2008/11/14 00:00,0,,,A
93053229,2008/11/12 00:00,29H10728,2008/12/6 00:00,0,,,A
93053229,2008/12/28 00:00,29H10442,2009/1/12 00:00,0,,,A
93053229,2009/3/9 00:00,29H11191,2009/4/13 00:00,0,,,A
93053235,2005/5/27 00:00,29H10440,2005/9/28 00:00,0,,,A
93053237,2005/5/23 00:00,29H10442,2005/9/28 00:00,0,,,A
93053237,2006/5/1 00:00,JP3H51821,2006/6/1 00:00,0,,,A
93053241,2005/7/27 00:00,7H5699,2005/9/28 00:00,0,,,A
93053241,2006/9/29 00:00,3H51821,2006/11/20 00:00,0,,,A
93053241,2008/3/24 00:00,29H11068,2008/4/9 00:00,0,,,A
93053241,2008/6/5 00:00,29H1068,2008/6/13 00:00,0,,,A
93053241,2009/7/3 00:00,7H7043,2009/7/14 00:00,0,,,A
93053241,2009/10/5 00:00,11H6708,2009/10/13 00:00,0,,,A
93053241,2009/11/23 00:00,11H9688,2010/1/27 00:00,0,,,A
93053243,2005/8/4 00:00,11H5506,2005/9/28 00:00,0,,,A
93053243,2006/10/30 00:00,29H10870,2006/11/20 00:00,0,,,A
93053243,2006/11/25 00:00,7H6959,2006/12/13 00:00,0,,,A
93053243,2007/1/3 00:00,JP3H51821,2007/1/12 00:00,0,,,A
93053243,2007/7/8 00:00,T369,2007/7/10 00:00,0,,,A
93053243,2007/8/21 00:00,7H7123,2007/9/4 00:00,0,,,A
93053243,2008/7/22 00:00,14H4099,2008/8/8 00:00,0,,,A
93053202,2005/7/29 00:00,1H5506,2005/9/28 00:00,0,,,A
93053202,2006/8/10 00:00,29H0048,2006/11/20 00:00,0,,,A
93053202,2007/8/10 00:00,1H7128,2007/8/18 00:00,0,,,A
93053202,2008/7/22 00:00,7H7145,2008/8/8 00:00,0,,,A
93053202,2009/9/1 00:00,29H10312,2009/9/10 00:00,0,,,A
93053202,2010/6/25 00:00,7H8477,2010/7/29 00:00,0,,,A
93053207,2005/8/18 00:00,7H5699,2005/9/28 00:00,0,,,A
93053207,2006/10/30 00:00,29H10870,2006/11/20 00:00,0,,,A
93053207,2007/1/11 00:00,T369,2007/2/9 00:00,0,,,A
93053207,2008/2/28 00:00,29H9138,2008/3/7 00:00,0,,,A
93053207,2009/4/8 00:00,29H11191,2009/4/13 00:00,0,,,A
93053207,2009/4/22 00:00,29H11191,2009/5/11 00:00,0,,,A
93053207,2009/6/29 00:00,7H7043,2009/7/14 00:00,0,,,A
93053207,2009/12/3 00:00,JP3H52603,2010/1/27 00:00,0,,,A
93053210,2005/10/10 00:00,200H3201,2005/11/9 00:00,0,,,A
93053210,2008/3/21 00:00,29H11068,2008/4/9 00:00,0,,,A
93053210,2008/8/26 00:00,29H10312,2008/9/12 00:00,0,,,A
93053230,2005/7/12 00:00,1H5506,2005/9/28 00:00,0,,,A
93053242,2005/5/27 00:00,29H10442,2005/9/28 00:00,0,,,A
93053242,2006/4/20 00:00,JP3H52371,2006/4/29 00:00,0,,,A
93053242,2006/5/11 00:00,14H2288,2006/6/1 00:00,0,,,A
93053242,2006/9/22 00:00,3H5782,2006/11/20 00:00,0,,,A
93053244,2005/7/8 00:00,7H5699,2005/9/28 00:00,0,,,A
93053244,2006/8/28 00:00,29H0048,2006/11/20 00:00,0,,,A
93053244,2007/8/9 00:00,1H7128,2007/8/18 00:00,0,,,A
93053244,2007/10/7 00:00,7H5605,2007/10/10 00:00,0,,,A
93053244,2007/10/31 00:00,1H7383,2007/11/7 00:00,0,,,A
93053244,2008/9/16 00:00,29H10312,2008/10/9 00:00,0,,,A
93053244,2008/10/9 00:00,29H10808,2008/11/14 00:00,0,,,A
93053244,2008/12/5 00:00,29H10442,2009/1/12 00:00,0,,,A
93053236,2006/7/5 00:00,14H2288,2006/11/20 00:00,0,,,A
93053236,2007/2/17 00:00,7H6959,2007/3/6 00:00,0,,,A
93053236,2007/5/25 00:00,7H6959,2007/6/12 00:00,0,,,A
93053239,2005/6/13 00:00,29H10442,2005/9/28 00:00,0,,,A
93053239,2006/4/18 00:00,JP3H51821,2006/4/29 00:00,0,,,A
93053239,2006/5/8 00:00,14H2288,2006/6/1 00:00,0,,,A
93053239,2006/5/28 00:00,14H2288,2006/12/13 00:00,0,,,A
93053239,2007/8/2 00:00,1H7128,2007/8/18 00:00,0,,,A
93053239,2007/8/23 00:00,1H7128,2007/9/4 00:00,0,,,A
93053239,2007/12/4 00:00,29H10181,2008/1/8 00:00,0,,,A
93053239,2008/10/27 00:00,29H10808,2008/11/14 00:00,0,,,A
93053239,2009/5/17 00:00,7H7043,2009/6/15 00:00,0,,,A
93053239,2010/5/14 00:00,507H7173,2010/5/21 00:00,0,,,A
93053239,2010/6/4 00:00,7H7735,2010/6/28 00:00,0,,,A
93053239,2010/8/23 00:00,7H7735,2010/8/27 00:00,0,,,A
93053239,2010/9/14 00:00,7H7735,2010/9/30 00:00,0,,,A
93053248,2005/6/23 00:00,29H10442,2005/9/28 00:00,0,,,A
93053248,2006/5/20 00:00,14H2288,2006/6/1 00:00,0,,,A
93053248,2007/6/24 00:00,14H3594,2007/7/10 00:00,0,,,A
93053248,2008/5/16 00:00,29H1068,2008/6/13 00:00,0,,,A
93053231,2007/1/10 00:00,T369,2007/1/12 00:00,0,,,A
93053231,2007/2/26 00:00,7H6959,2007/3/6 00:00,0,,,A
93053231,2007/5/25 00:00,7H6959,2007/6/12 00:00,0,,,A
93053231,2007/6/20 00:00,14H3594,2007/7/10 00:00,0,,,A
93053231,2007/8/12 00:00,7H7173,2007/8/18 00:00,0,,,A
93053231,2007/8/29 00:00,7H7128,2007/9/4 00:00,0,,,A
93053231,2007/10/16 00:00,1H7383,2007/11/7 00:00,0,,,A
93053231,2007/12/1 00:00,7H7145,2007/12/5 00:00,0,,,A
93053231,2008/1/26 00:00,29H10181,2008/2/4 00:00,0,,,A
93053231,2008/3/3 00:00,29H9138,2008/3/7 00:00,0,,,A
93053231,2009/3/31 00:00,29H11145,2009/5/11 00:00,0,,,A
93053231,2009/6/12 00:00,7H7043,2009/7/14 00:00,0,,,A
93053231,2009/8/7 00:00,29H10312,2009/8/11 00:00,0,,,A
93053231,2009/10/17 00:00,11H6708,2009/11/24 00:00,0,,,A
93053231,2009/12/31 00:00,JP3H52603,2010/1/27 00:00,0,,,A
93053823,2006/5/20 00:00,14H2632,2006/6/1 00:00,0,,,A
93053823,2007/5/6 00:00,7H6959,2007/5/9 00:00,0,,,A
93053823,2007/7/7 00:00,T369,2007/7/10 00:00,0,,,A
93053823,2008/6/10 00:00,29H10995,2008/6/13 00:00,0,,,A
93053827,2006/5/25 00:00,JP3H51821,2006/6/1 00:00,0,,,A
93053827,2007/5/6 00:00,7H6959,2007/5/9 00:00,0,,,A
93053827,2007/6/27 00:00,14H3594,2007/7/10 00:00,0,,,A
93053827,2007/10/21 00:00,1H7383,2007/11/7 00:00,0,,,A
93053827,2007/11/30 00:00,7H7145,2007/12/5 00:00,0,,,A
93053827,2008/3/27 00:00,29H9138,2008/4/9 00:00,0,,,A
93053827,2008/5/15 00:00,29H11068,2008/6/13 00:00,0,,,A
93053827,2008/10/2 00:00,29H110808,2008/10/9 00:00,0,,,A
93053827,2008/10/27 00:00,29H10808,2008/11/14 00:00,0,,,A
93053206,2005/7/29 00:00,7H5422,2005/9/28 00:00,0,,,A
93053206,2006/4/2 00:00,JP3H52371,2006/4/29 00:00,0,,,A
93053206,2006/5/23 00:00,14H2632,2006/6/1 00:00,0,,,A
93053206,2006/11/11 00:00,1H7252,2006/11/20 00:00,0,,,A
93053206,2007/6/25 00:00,14H3594,2007/7/10 00:00,0,,,A
93053206,2007/9/22 00:00,7H5605,2007/10/10 00:00,0,,,A
93053206,2008/1/26 00:00,29H10442,2008/2/4 00:00,0,,,A
93053206,2008/2/15 00:00,29H10181,2008/3/7 00:00,0,,,A
93053206,2008/3/28 00:00,29H9138,2008/4/9 00:00,0,,,A
93053206,2009/6/7 00:00,7H7043,2009/6/15 00:00,0,,,A
93053206,2010/8/23 00:00,7H7735,2010/8/27 00:00,0,,,A
93053220,2005/10/10 00:00,200H3201,2005/11/9 00:00,0,,,A
93053220,2009/7/30 00:00,29H10312,2009/8/11 00:00,0,,,A
93053220,2009/9/8 00:00,29H10483,2009/9/10 00:00,0,,,A
93053220,2010/7/21 00:00,7H8477,2010/7/29 00:00,0,,,A
93053220,2010/8/22 00:00,7H8350,2010/8/27 00:00,0,,,A
93053222,2005/9/8 00:00,7H5687,2005/9/28 00:00,0,,,A
93053222,2006/2/10 00:00,1H5963,2006/3/30 00:00,0,,,A
93053222,2006/9/18 00:00,7H5630,2006/11/20 00:00,0,,,A
93053222,2007/10/5 00:00,7H5605,2007/10/10 00:00,0,,,A
93053222,2007/10/30 00:00,1H7383,2007/11/7 00:00,0,,,A
93053222,2008/6/7 00:00,29H1068,2008/6/13 00:00,0,,,A
93053222,2009/4/22 00:00,29H11191,2009/5/11 00:00,0,,,A
93053222,2009/6/5 00:00,7H7043,2009/6/15 00:00,0,,,A
93053222,2009/6/29 00:00,7H7043,2009/7/14 00:00,0,,,A
93053222,2009/7/27 00:00,29H10312,2009/8/11 00:00,0,,,A
93053224,2005/9/8 00:00,7H5699,2005/9/28 00:00,0,,,A
93053224,2006/9/29 00:00,3H51821,2006/11/20 00:00,0,,,A
93053224,2006/11/26 00:00,7H6959,2006/12/13 00:00,0,,,A
93053224,2007/8/9 00:00,1H7128,2007/8/18 00:00,0,,,A
93053224,2007/10/22 00:00,1H7383,2007/11/7 00:00,0,,,A
93053224,2008/2/28 00:00,29H9138,2008/3/7 00:00,0,,,A
93053224,2009/5/1 00:00,29H10808,2009/5/11 00:00,0,,,A
93053224,2009/5/17 00:00,7H7043,2009/6/15 00:00,0,,,A
93053224,2009/6/11 00:00,7H8163,2009/7/14 00:00,0,,,A
93053224,2009/8/31 00:00,29H10312,2009/9/10 00:00,0,,,A
93053224,2010/3/20 00:00,14H4816,2010/3/26 00:00,0,,,A
93053224,2010/5/1 00:00,507H7173,2010/5/21 00:00,0,,,A
93053240,2005/8/23 00:00,1H5506,2005/9/28 00:00,0,,,A
93053240,2006/11/14 00:00,7H6750,2006/12/13 00:00,0,,,A
93053240,2006/12/26 00:00,29H10442,2007/1/12 00:00,0,,,A
93053240,2007/3/1 00:00,7H6959,2007/3/6 00:00,0,,,A
93053240,2007/12/17 00:00,29H10181,2008/1/8 00:00,0,,,A
93053240,2008/1/24 00:00,29H10442,2008/2/4 00:00,0,,,A
93053240,2008/12/30 00:00,29H10312,2009/1/12 00:00,0,,,A
93053240,2009/4/23 00:00,7H7592,2009/5/11 00:00,0,,,A
93053240,2010/1/11 00:00,7H7763,2010/1/27 00:00,0,,,A
93051620,2005/11/2 00:00,1H5505,2005/12/29 00:00,0,,,A
93051721,2008/4/30 00:00,29H9138,2008/5/16 00:00,0,,,A
93053850,2006/9/30 00:00,14H4099,2007/1/12 00:00,0,,,A
93053850,2006/12/17 00:00,14H4099,2007/1/12 00:00,0,,,A
93053850,2007/3/29 00:00,JP3H51821,2007/4/17 00:00,0,,,A
93053850,2008/7/9 00:00,29H10995,2008/7/11 00:00,0,,,A
93053850,2009/6/18 00:00,7H8163,2009/7/14 00:00,0,,,A
93053850,2009/10/9 00:00,11H6708,2009/10/13 00:00,0,,,A
93053850,2010/9/21 00:00,7H8747,2010/9/30 00:00,0,,,A
93053837,2006/6/1 00:00,14H2288,2007/1/12 00:00,0,,,A
93053837,2007/8/10 00:00,1H7128,2007/8/18 00:00,0,,,A
93053837,2007/9/7 00:00,7H5605,2007/10/10 00:00,0,,,A
93053837,2007/11/1 00:00,1H7383,2007/11/7 00:00,0,,,A
93053837,2008/4/30 00:00,29H9138,2008/5/16 00:00,0,,,A
93053837,2008/5/28 00:00,29H10995,2008/6/13 00:00,0,,,A
93053837,2009/5/18 00:00,7H8163,2009/6/15 00:00,0,,,A
93053837,2010/1/24 00:00,7H7763,2010/1/27 00:00,0,,,A
93053837,2010/8/5 00:00,7H8165,2010/8/27 00:00,0,,,A
93053841,2006/8/29 00:00,14H2288,2007/1/12 00:00,0,,,A
93053828,2006/5/23 00:00,14H2632,2006/6/1 00:00,0,,,A
93053828,2007/6/27 00:00,14H3594,2007/7/10 00:00,0,,,A
93053828,2007/8/21 00:00,7H7173,2007/9/4 00:00,0,,,A
93053828,2008/9/5 00:00,29H10312,2008/9/12 00:00,0,,,A
93053828,2009/9/4 00:00,29H10483,2009/9/10 00:00,0,,,A
93053828,2009/11/7 00:00,11H9688,2009/11/24 00:00,0,,,A
93053828,2009/11/26 00:00,JP3H52603,2010/1/27 00:00,0,,,A
93053828,2010/6/22 00:00,501H9952,2010/6/28 00:00,0,,,A
93053828,2010/8/9 00:00,7H8165,2010/8/27 00:00,0,,,A
93053824,2007/8/16 00:00,7H7173,2007/8/18 00:00,0,,,A
93053824,2009/11/14 00:00,11H9688,2009/11/24 00:00,0,,,A
93053218,2006/9/29 00:00,3H51821,2006/12/13 00:00,0,,,A
93053238,2005/8/4 00:00,7H5442,2005/9/28 00:00,0,,,A
93053238,2005/10/3 00:00,200H3201,2005/11/9 00:00,0,,,A
93053238,2006/9/15 00:00,1H7252,2006/11/20 00:00,0,,,A
93053238,2006/10/15 00:00,1H7252,2006/12/13 00:00,0,,,A
93053829,2007/3/26 00:00,JP3H51821,2007/4/17 00:00,0,,,A
93053829,2007/6/18 00:00,14H3594,2007/7/10 00:00,0,,,A
93053829,2008/5/26 00:00,29H10995,2008/6/13 00:00,0,,,A
93053829,2008/8/1 00:00,29H10312,2008/8/8 00:00,0,,,A
93053829,2008/9/16 00:00,29H110808,2008/10/9 00:00,0,,,A
93053829,2008/11/15 00:00,29H10728,2008/12/6 00:00,0,,,A
93053829,2008/12/28 00:00,29H11089,2009/1/12 00:00,0,,,A
93053829,2009/3/11 00:00,29H11191,2009/4/13 00:00,0,,,A
93053829,2009/4/16 00:00,29H11191,2009/5/11 00:00,0,,,A
93053829,2009/7/8 00:00,29H10867,2009/7/14 00:00,0,,,A
93053829,2009/8/2 00:00,29H10312,2009/8/11 00:00,0,,,A
93053841,2007/8/9 00:00,1H7128,2007/8/18 00:00,0,,,A
93053841,2007/9/18 00:00,7H5605,2007/10/10 00:00,0,,,A
93053841,2007/10/12 00:00,1H7383,2007/11/7 00:00,0,,,A
93053841,2008/9/16 00:00,29H10312,2008/10/9 00:00,0,,,A
93053841,2008/11/2 00:00,29H10728,2008/11/14 00:00,0,,,A
93053841,2008/11/27 00:00,29H10442,2008/12/6 00:00,0,,,A
93053841,2008/12/19 00:00,29H11089,2009/1/12 00:00,0,,,A
91129165,2004/7/1 00:00,11H9380,2004/7/8 00:00,0,,,B
91129165,2004/8/2 00:00,14H2447,2004/10/9 00:00,0,,,B
91129165,2004/10/20 00:00,14H2447,2004/11/11 00:00,0,,,B
91129165,2005/9/11 00:00,14H3524,2005/9/26 00:00,0,,,B
91129165,2005/12/10 00:00,29H8943,2005/12/29 00:00,0,,,B
91129183,2004/8/25 00:00,H01,2004/9/13 00:00,0,,,B
91129183,2005/8/5 00:00,11H6307,2005/8/17 00:00,0,,,B
91129190,2005/9/22 00:00,14H3524,2005/9/26 00:00,0,,,B
91129190,2005/12/3 00:00,1H5663,2005/12/29 00:00,0,,,B
93053225,2005/8/16 00:00,7H5442,2005/9/28 00:00,0,,,A
93053225,2006/9/29 00:00,3H51821,2006/11/20 00:00,0,,,A
93126177,2006/6/18 00:00,1H6959,2006/6/28 00:00,0,,,B
93126177,2006/7/11 00:00,11H7681,2006/7/26 00:00,0,,,B
93126177,2006/8/22 00:00,11H7681,2006/8/26 00:00,0,,,B
93126177,2006/9/12 00:00,11H7681,2006/9/23 00:00,0,,,B
93126177,2006/12/22 00:00,1H6959,2007/1/25 00:00,0,,,B
93126177,2007/1/30 00:00,1H6959,2007/2/12 00:00,0,,,B
93053225,2007/9/4 00:00,7H5605,2007/10/10 00:00,0,,,A
93053225,2008/11/7 00:00,29H10808,2008/11/14 00:00,0,,,A
93053225,2009/1/16 00:00,7H5605,2009/2/9 00:00,0,,,A
93053225,2009/7/18 00:00,29H10312,2009/8/11 00:00,0,,,A
93053227,2005/9/19 00:00,7H5687,2005/9/28 00:00,0,,,A
93053246,2005/7/31 00:00,1H5506,2005/9/28 00:00,0,,,A
93053246,2006/11/11 00:00,1H7252,2006/11/20 00:00,0,,,A
93053246,2006/12/23 00:00,29H10442,2007/1/12 00:00,0,,,A
93053246,2007/2/7 00:00,7H6959,2007/2/9 00:00,0,,,A
93053246,2007/4/15 00:00,JP3H51821,2007/4/17 00:00,0,,,A
93053246,2007/5/26 00:00,7H6959,2007/6/12 00:00,0,,,A
93053249,2005/12/17 00:00,7H6929,2005/12/29 00:00,0,,,A
93126196,2006/6/28 00:00,1H6959,2006/7/26 00:00,0,,,B
93126201,2006/8/24 00:00,29H10741,2006/9/23 00:00,0,,,B
93126201,2007/10/20 00:00,29H10442,2007/10/26 00:00,0,,,B
93126201,2007/12/5 00:00,29H10442,2007/12/20 00:00,0,,,B
93126201,2007/12/28 00:00,1H6149,2008/1/25 00:00,0,,,B
93126201,2008/11/21 00:00,1H6149,2008/11/24 00:00,0,,,B
93126201,2009/11/6 00:00,514H3913,2009/11/19 00:00,0,,,B
93126201,2009/11/27 00:00,514H3913,2009/12/25 00:00,0,,,B
93126216,2006/5/30 00:00,29H10741,2006/6/28 00:00,0,,,B
93126216,2007/7/10 00:00,200H0044,2007/7/26 00:00,0,,,B
93126210,2006/5/7 00:00,1H5518,2006/5/27 00:00,0,,,B
93126210,2007/5/8 00:00,29H10442,2007/5/25 00:00,0,,,B
93126210,2007/6/22 00:00,200H0044,2007/6/25 00:00,0,,,B
93126210,2007/11/17 00:00,29H10442,2007/11/27 00:00,0,,,B
93126210,2007/12/9 00:00,29H10442,2007/12/20 00:00,0,,,B
93126221,2006/8/18 00:00,29H10741,2006/8/26 00:00,0,,,B
93126221,2007/2/23 00:00,1H6959,2007/3/24 00:00,0,,,B
93126221,2008/1/23 00:00,29H10442,2008/1/25 00:00,0,,,B
93126221,2008/2/15 00:00,29H10442,2008/2/25 00:00,0,,,B
93126223,2006/10/18 00:00,11H7681,2006/10/24 00:00,0,,,B
93126223,2006/11/16 00:00,H01,2006/11/24 00:00,0,,,B
93126223,2007/2/3 00:00,1H6959,2007/2/12 00:00,0,,,B
93126223,2008/2/6 00:00,29H10442,2008/2/25 00:00,0,,,B
93126267,2009/3/11 00:00,29H10241,2009/3/27 00:00,0,,,B
93126267,2009/4/27 00:00,29H10241,2009/5/27 00:00,0,,,B
93126178,2007/4/18 00:00,1H6976,2007/4/26 00:00,0,,,B
93126178,2007/5/7 00:00,29H10442,2007/5/25 00:00,0,,,B
93126178,2007/9/30 00:00,29H10765,2007/10/26 00:00,0,,,B
93126178,2007/11/1 00:00,29H10728,2007/11/27 00:00,0,,,B
93126178,2007/12/17 00:00,50H2343,2007/12/20 00:00,0,,,B
93126178,2008/1/23 00:00,1H6149,2008/1/25 00:00,0,,,B
93126178,2008/2/14 00:00,93H0310,2008/2/25 00:00,0,,,B
93126178,2009/2/12 00:00,97H083,2009/2/21 00:00,0,,,B
93126178,2009/3/31 00:00,29H10241,2009/4/24 00:00,0,,,B
93126216,2007/9/8 00:00,1H6976,2007/9/20 00:00,0,,,B
93126183,2006/10/6 00:00,11H7681,2006/10/24 00:00,0,,,B
93126183,2007/12/10 00:00,29H10442,2007/12/20 00:00,0,,,B
93126183,2008/1/8 00:00,1H6149,2008/1/25 00:00,0,,,B
93126183,2008/2/25 00:00,200P003,2008/3/29 00:00,0,,,B
93126200,2006/5/23 00:00,29H10741,2006/5/27 00:00,0,,,B
93126200,2006/6/2 00:00,1H6959,2006/6/28 00:00,0,,,B
