1,2,3,4,5,6,7,8,9,10,11,12,13
4127311,2019/4/9 00:00,,,,,2019/6/20 00:00,TRUE,3,1,,,B
4127324,2019/8/23 00:00,,,,,2019/10/24 00:00,TRUE,2,1,,,B
4127332,2019/5/30 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
4128058,2019/4/9 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
4129144,2019/4/4 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
4181762,2019/4/1 00:00,,8181385,,590,2019/4/26 00:00,TRUE,3,1,,母,C
4181764,2019/8/1 00:00,, ,,600,2019/8/26 00:00,TRUE,3,1,,,C
4181769,2019/5/22 00:00,,8181401,,600,2019/5/24 00:00,TRUE,3,1,,母,C
4181773,2019/3/8 00:00,,8181376,,600,2019/3/26 00:00,TRUE,3,1,,母,C
4181777,2019/1/21 00:00,2019/10/5 00:00, ,,600,2019/1/24 00:00,TRUE,3,1,,,C
4181783,2019/3/18 00:00,2019/9/21 00:00, ,,575,2019/3/26 00:00,TRUE,2,1,,,C
4181784,2019/3/20 00:00,,8181379,,590,2019/3/26 00:00,TRUE,3,1,,母,C
4181785,2019/5/1 00:00,,8181395,,600,2019/5/24 00:00,TRUE,3,1,,母,C
4181788,2019/10/13 00:00,, ,,600,2019/10/25 00:00,TRUE,3,1,,,C
4181789,2019/4/26 00:00,, ,,610,2019/5/24 00:00,TRUE,3,1,,,C
4181793,2019/7/2 00:00,, ,,590,2019/7/26 00:00,TRUE,2,3,,,C
4181794,2019/8/20 00:00,, ,,595,2019/8/26 00:00,TRUE,3,1,,,C
4181797,2019/3/14 00:00,,8181378,,575,2019/3/26 00:00,TRUE,2,1,,母,C
4181799,2019/1/4 00:00,,8181362,,575,2019/1/24 00:00,TRUE,2,1,,母,C
5051762,2019/8/3 00:00,,S54,,,2019/8/6 00:00,TRUE,2,,,母,A
5051764,2019/8/27 00:00,,,,,2019/9/2 00:00,TRUE,2,,,公,A
5051767,2019/7/24 00:00,,,,,2019/8/6 00:00,TRUE,2,,,公,A
5051768,2019/8/17 00:00,,S60,,,2019/9/2 00:00,TRUE,2,,,母,A
5051769,2019/7/23 00:00,,S53,,,2019/8/6 00:00,TRUE,2,,,母,A
5051770,2019/8/28 00:00,,,,,2019/9/2 00:00,TRUE,2,,,公,A
5051772,2019/9/27 00:00,,S77,,,2019/10/8 00:00,TRUE,2,,,母,A
5051776,2019/10/10 00:00,,S84,,,2019/11/5 00:00,TRUE,2,,,母,A
5051777,2019/10/22 00:00,,,,,2019/11/5 00:00,TRUE,2,,,公,A
5051779,2019/9/9 00:00,,S69,,,2019/10/8 00:00,TRUE,2,,,母,A
5051780,2019/6/29 00:00,,S45,,,2019/7/2 00:00,TRUE,2,,,母,A
5051781,2019/8/1 00:00,,,,,2019/8/6 00:00,TRUE,2,,,母,A
5051782,2019/8/16 00:00,,S59,,,2019/9/2 00:00,TRUE,2,,,母,A
5051786,2019/7/16 00:00,,S50,,,2019/8/6 00:00,TRUE,2,,,母,A
5051787,2019/9/18 00:00,,S73,,,2019/10/8 00:00,TRUE,2,,,母,A
5051791,2019/9/9 00:00,,S70,,,2019/10/8 00:00,TRUE,2,,,母,A
5051812,2019/9/18 00:00,,,,,2019/10/8 00:00,TRUE,1,,,公,A
5051815,2019/2/24 00:00,,S24,,,2019/3/7 00:00,TRUE,2,,,,A
5051816,2019/4/9 00:00,,,,,2019/6/5 00:00,TRUE,2,,,,A
5051817,2019/8/4 00:00,,S55,,,2019/8/6 00:00,TRUE,2,,,母,A
5051818,2019/1/15 00:00,,S8,,,2019/2/12 00:00,TRUE,2,,,母,A
5051820,2019/9/17 00:00,,S71,,,2019/10/8 00:00,TRUE,2,,,母,A
5051821,2019/9/27 00:00,,S78,,,2019/10/8 00:00,TRUE,2,,,母,A
5051822,2019/7/11 00:00,,S48,,,2019/8/6 00:00,TRUE,2,,,母,A
5051823,2019/3/21 00:00,,,,,2019/6/5 00:00,TRUE,2,,,,A
5051826,2019/7/11 00:00,,S49,,,2019/8/6 00:00,TRUE,2,,,母,A
5051828,2019/11/3 00:00,,S93,,,2019/11/5 00:00,TRUE,2,,,母,A
5051846,2019/5/24 00:00,,S36,,,2019/6/5 00:00,TRUE,1,,,,A
5051847,2019/2/4 00:00,,S17,,,2019/2/12 00:00,TRUE,1,,,母,A
5051850,2019/2/17 00:00,,S23,,,2019/3/7 00:00,TRUE,1,,,,A
5051851,2019/4/15 00:00,,,,,2019/5/8 00:00,TRUE,1,,,母,A
5051852,2019/1/27 00:00,,S13,,,2019/2/12 00:00,TRUE,1,,,母,A
5051856,2019/1/1 00:00,,S1,,,2019/1/11 00:00,TRUE,1,,,母,A
5051857,2019/2/17 00:00,,11833,,,2019/3/7 00:00,TRUE,1,,,,A
5051858,2019/5/27 00:00,,S37,,,2019/6/5 00:00,TRUE,1,,,母,A
5051861,2019/10/3 00:00,,S81,,,2019/10/8 00:00,TRUE,2,,,母,A
5051863,2019/8/4 00:00,,S56,,,2019/8/6 00:00,TRUE,1,,,母,A
5051864,2019/6/14 00:00,,S42,,,2019/7/2 00:00,TRUE,1,,,母,A
5051865,2019/1/26 00:00,,S11,,,2019/2/12 00:00,TRUE,1,,,母,A
5051868,2019/4/25 00:00,,,,,2019/5/8 00:00,TRUE,1,,,母,A
5051869,2019/1/22 00:00,,S10,,,2019/2/12 00:00,TRUE,1,,,母,A
5051870,2019/7/8 00:00,,S47,,,2019/8/6 00:00,TRUE,1,,,母,A
5051873,2019/2/8 00:00,,S19,,,2019/2/12 00:00,TRUE,1,,,母,A
5051875,2019/8/26 00:00,,S63,,,2019/9/2 00:00,TRUE,1,,,母,A
5051878,2019/5/28 00:00,,S38,,,2019/6/5 00:00,TRUE,1,,,母,A
5051881,2019/4/20 00:00,,S28,,,2019/5/8 00:00,TRUE,1,,,母,A
5051882,2019/5/23 00:00,,S35,,,2019/6/5 00:00,TRUE,1,,,母,A
5051883,2019/5/4 00:00,,S32,,,2019/5/8 00:00,TRUE,1,,,母,A
5051886,2019/5/31 00:00,,,,,2019/6/5 00:00,TRUE,1,,,公,A
5051887,2019/8/13 00:00,,,,,2019/9/2 00:00,TRUE,1,,,母,A
5125540,2019/1/2 00:00,,,,,2019/1/19 00:00,TRUE,2,1,,,B
5125665,2019/1/3 00:00,,,,,2019/1/19 00:00,TRUE,2,1,,,B
5125667,2019/5/14 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
5125673,2019/3/6 00:00,,,,,2019/3/20 00:00,TRUE,2,1,,,B
5125674,2019/1/25 00:00,,,,,2019/2/23 00:00,TRUE,2,1,,,B
5125675,2019/5/20 00:00,,,,,2019/6/20 00:00,TRUE,2,2,,,B
5125676,2019/5/16 00:00,,,,,2019/6/20 00:00,TRUE,2,2,,,B
5125679,2019/2/12 00:00,,,,,2019/2/23 00:00,TRUE,2,1,,,B
5125681,2019/3/8 00:00,,,,,2019/3/20 00:00,TRUE,2,1,,,B
5125686,2019/2/2 00:00,,,,,2019/2/23 00:00,TRUE,2,1,,,B
5125687,2019/5/6 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
5125690,2019/6/26 00:00,,,,,2019/7/19 00:00,TRUE,2,1,,,B
5125691,2019/7/2 00:00,,,,,2019/7/19 00:00,TRUE,2,1,,,B
5125693,2019/7/18 00:00,,,,,2019/8/21 00:00,TRUE,2,1,,,B
5125697,2019/4/18 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
5125701,2019/8/25 00:00,,,,,2019/9/19 00:00,TRUE,2,1,,,B
5125702,2019/7/19 00:00,,,,,2019/8/21 00:00,TRUE,2,1,,,B
5125704,2019/6/29 00:00,,,,,2019/7/19 00:00,TRUE,2,1,,,B
5125705,2019/10/18 00:00,,,,,2019/10/24 00:00,TRUE,2,1,,,B
5125708,2019/7/12 00:00,,,,,2019/7/19 00:00,TRUE,2,1,,,B
5125711,2019/7/28 00:00,,,,,2019/8/21 00:00,TRUE,2,1,,,B
5125717,2019/7/17 00:00,,,,,2019/7/19 00:00,TRUE,2,1,,,B
5125723,2019/5/16 00:00,,,,,2019/6/20 00:00,TRUE,2,2,,,B
5125724,2019/7/9 00:00,,,,,2019/7/19 00:00,TRUE,2,1,,,B
5125726,2019/2/5 00:00,,,,,2019/2/23 00:00,TRUE,1,2,,,B
5125728,2019/8/5 00:00,,,,,2019/8/21 00:00,TRUE,2,1,,,B
5125734,2019/7/19 00:00,,,,,2019/8/21 00:00,TRUE,2,1,,,B
5125735,2019/7/29 00:00,,,,,2019/8/21 00:00,TRUE,2,1,,,B
5125737,2019/9/23 00:00,,,,,2019/10/24 00:00,TRUE,2,1,,,B
5125740,2019/8/5 00:00,,,,,2019/8/21 00:00,TRUE,2,1,,,B
5125747,2019/8/28 00:00,,,,,2019/9/19 00:00,TRUE,2,1,,,B
5125749,2019/7/4 00:00,,,,,2019/7/19 00:00,TRUE,2,2,,,B
5125754,2019/8/8 00:00,,,,,2019/8/21 00:00,TRUE,2,1,,,B
5125768,2019/3/24 00:00,,,,,2019/4/24 00:00,TRUE,1,2,,,B
5125769,2019/10/18 00:00,,,,,2019/10/24 00:00,TRUE,2,1,,,B
5125771,2019/9/5 00:00,,,,,2019/9/19 00:00,TRUE,2,1,,,B
5125778,2019/4/17 00:00,,,,,2019/4/24 00:00,TRUE,1,1,,,B
5125779,2019/8/23 00:00,,,,,2019/9/20 00:00,TRUE,1,1,,,B
5125781,2019/8/3 00:00,,,,,2019/8/21 00:00,TRUE,1,1,,,B
5128433,2019/4/8 00:00,,,,,2019/4/25 00:00,TRUE,1,1,,,B
5128434,2019/3/24 00:00,,,,,2019/4/25 00:00,TRUE,1,2,,,B
5128434,2019/4/23 00:00,,,,,2019/6/20 00:00,TRUE,1,1,,,B
5128436,2019/4/23 00:00,,,,,2019/5/24 00:00,TRUE,1,2,,,B
5128437,2019/10/1 00:00,,,,,2019/10/24 00:00,TRUE,2,1,,,B
5128441,2019/1/10 00:00,,,,,2019/1/19 00:00,TRUE,1,2,,,B
5128442,2019/9/6 00:00,,,,,2019/9/19 00:00,TRUE,2,1,,,B
5128443,2019/1/14 00:00,,,,,2019/1/19 00:00,TRUE,1,1,,,B
5128445,2019/1/14 00:00,,,,,2019/1/19 00:00,TRUE,1,1,,,B
5128446,2019/1/5 00:00,2019/10/5 00:00,,,,2019/1/19 00:00,TRUE,1,1,,,B
5128450,2019/3/28 00:00,,,,,2019/4/25 00:00,TRUE,1,1,,,B
5128451,2019/1/7 00:00,,,,,2019/1/19 00:00,TRUE,1,1,,,B
5128453,2019/2/7 00:00,,,,,2019/2/23 00:00,TRUE,1,1,,,B
5128454,2019/1/14 00:00,,,,,2019/1/19 00:00,TRUE,1,1,,,B
5128455,2019/3/16 00:00,,,,,2019/3/20 00:00,TRUE,1,1,,,B
5128458,2019/1/4 00:00,,,,,2019/1/19 00:00,TRUE,1,1,,,B
5128459,2019/1/18 00:00,,,,,2019/2/23 00:00,TRUE,1,2,,,B
5128460,2019/5/31 00:00,,,,,2019/6/20 00:00,TRUE,1,1,,,B
5128461,2019/1/8 00:00,,,,,2019/1/19 00:00,TRUE,1,1,,,B
5128462,2019/9/28 00:00,,,,,2019/10/24 00:00,TRUE,1,2,,,B
5128464,2019/1/25 00:00,,,,,2019/2/23 00:00,TRUE,1,1,,,B
5128465,2019/7/29 00:00,,,,,2019/8/21 00:00,TRUE,1,1,,,B
5128466,2019/2/5 00:00,,,,,2019/2/23 00:00,TRUE,1,2,,,B
5128467,2019/3/14 00:00,,,,,2019/3/20 00:00,TRUE,1,2,,,B
5128469,2019/3/7 00:00,,,,,2019/3/20 00:00,TRUE,1,2,,,B
5128470,2019/2/4 00:00,,,,,2019/2/23 00:00,TRUE,1,2,,,B
5128471,2019/8/15 00:00,,,,,2019/8/21 00:00,TRUE,1,1,,,B
5129145,2019/1/8 00:00,2019/10/17 00:00,,,,2019/1/19 00:00,TRUE,1,1,,,B
5129146,2019/8/7 00:00,,,,,2019/8/21 00:00,TRUE,1,1,,,B
5129147,2019/3/24 00:00,,,,,2019/4/25 00:00,TRUE,1,2,,,B
5129148,2019/1/13 00:00,,,,,2019/1/19 00:00,TRUE,1,1,,,B
5129149,2019/1/7 00:00,2019/10/17 00:00,,,,2019/1/19 00:00,TRUE,1,2,,,B
5129150,2019/9/9 00:00,,,,,2019/9/19 00:00,TRUE,2,1,,,B
5129151,2019/3/10 00:00,,,,,2019/4/25 00:00,TRUE,1,2,,,B
5129152,2019/1/12 00:00,2019/10/5 00:00,,,,2019/1/19 00:00,TRUE,1,2,,,B
5129154,2019/1/9 00:00,,,,,2019/1/19 00:00,TRUE,1,1,,,B
5129155,2019/6/11 00:00,,,,,2019/6/20 00:00,TRUE,1,1,,,B
5184313,2019/1/6 00:00,2019/10/5 00:00,,,575,2019/1/24 00:00,TRUE,2,1,,,C
5184314,2019/3/7 00:00,,8181375,,550,2019/4/26 00:00,TRUE,2,3,,母,C
5184315,2019/3/4 00:00,,8181374,,565,2019/4/26 00:00,TRUE,2,1,,母,C
5184316,2019/5/7 00:00,,8181398,,570,2019/5/24 00:00,TRUE,2,1,,母,C
5184323,2019/4/19 00:00,,,,560,2019/4/26 00:00,TRUE,2,1,,母,C
5184324,2019/9/4 00:00,,,,570,2019/9/23 00:00,TRUE,2,3,,,C
5184331,2019/10/2 00:00,,,,610,2019/10/25 00:00,TRUE,3,1,,,C
5184333,2019/5/16 00:00,,,,575,2019/5/24 00:00,TRUE,2,1,,,C
5184337,2019/5/8 00:00,,,,580,2019/5/24 00:00,TRUE,2,1,,,C
5184339,2019/4/4 00:00,,8181388,,580,2019/4/26 00:00,TRUE,2,1,,母,C
5184340,2019/4/16 00:00,,8181392,,580,2019/4/26 00:00,TRUE,2,1,,母,C
5184341,2019/7/9 00:00,,8181409,,560,2019/7/26 00:00,TRUE,2,1,,母,C
5184342,2019/4/1 00:00,,,,570,2019/4/26 00:00,TRUE,2,1,,,C
5184343,2019/6/20 00:00,,,,560,2019/6/26 00:00,TRUE,2,2,,,C
5184344,2019/1/3 00:00,,,,520,2019/1/24 00:00,TRUE,1,,,,C
5184345,2019/3/31 00:00,,8181384,,550,2019/4/26 00:00,TRUE,2,1,,母,C
5184346,2019/9/11 00:00,,,,580,2019/9/23 00:00,TRUE,2,1,,,C
5184347,2019/6/6 00:00,,,,570,2019/6/26 00:00,TRUE,2,1,,,C
5184348,2019/7/12 00:00,,,,580,2019/7/26 00:00,TRUE,2,1,,,C
5184350,2019/4/29 00:00,,,,585,2019/5/24 00:00,TRUE,2,1,,,C
5184354,2019/4/30 00:00,,,,595,2019/5/24 00:00,TRUE,2,1,,,C
5184356,2019/3/21 00:00,,8181380,,565,2019/3/26 00:00,TRUE,2,1,,母,C
5184358,2019/5/8 00:00,,8181399,,585,2019/5/24 00:00,TRUE,2,1,,母,C
5184360,2019/10/1 00:00,,,,580,2019/10/25 00:00,TRUE,2,1,,,C
5184361,2019/4/15 00:00,,8181391,,590,2019/4/26 00:00,TRUE,2,1,,母,C
6052028,2019/9/2 00:00,,S66,,,2019/10/8 00:00,TRUE,1,,,母,A
6052029,2019/6/10 00:00,,,,,2019/7/2 00:00,TRUE,1,,,,A
6052030,2019/4/23 00:00,,S29,,,2019/5/8 00:00,TRUE,1,,,母,A
6052032,2019/6/9 00:00,,S40,,,2019/7/2 00:00,TRUE,1,,,母,A
6052033,2019/8/29 00:00,,S64,,,2019/9/2 00:00,TRUE,1,,,母,A
6052034,2019/8/20 00:00,,S61,,,2019/9/2 00:00,TRUE,1,,,母,A
6052036,2019/4/19 00:00,,S27,,,2019/5/8 00:00,TRUE,1,,,母,A
6052038,2019/8/31 00:00,,S65,,,2019/9/2 00:00,TRUE,1,,,母,A
6052057,2019/10/8 00:00,,S83,,,2019/11/5 00:00,TRUE,1,,,母,A
6125722,2019/3/11 00:00,,,,,2019/3/20 00:00,TRUE,2,1,,,B
6125725,2019/5/21 00:00,,,,,2019/6/20 00:00,TRUE,2,2,,,B
6125730,2019/2/17 00:00,,,,,2019/2/23 00:00,TRUE,2,1,,,B
6125732,2019/4/10 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
6125738,2019/5/4 00:00,,,,,2019/5/24 00:00,TRUE,1,1,,,B
6125750,2019/1/16 00:00,,,,,2019/1/19 00:00,TRUE,1,1,,,B
6127032,2019/3/16 00:00,,,,,2019/3/20 00:00,TRUE,1,2,,,B
6127033,2019/2/2 00:00,,,,,2019/2/23 00:00,TRUE,1,1,,,B
6127053,2019/9/22 00:00,,,,,2019/10/24 00:00,TRUE,1,1,,,B
6127067,2019/9/19 00:00,,,,,2019/10/24 00:00,TRUE,1,2,,,B
6127088,2019/3/13 00:00,,,,,2019/3/20 00:00,TRUE,1,2,,,B
6127111,2019/9/18 00:00,,,,,2019/10/24 00:00,TRUE,1,1,,,B
6127118,2019/10/5 00:00,,,,,2019/10/24 00:00,TRUE,1,1,,,B
6127126,2019/9/30 00:00,,,,,2019/10/24 00:00,TRUE,1,1,,,B
6127152,2019/7/13 00:00,,,,,2019/7/23 00:00,TRUE,1,2,,,B
6127153,2019/8/30 00:00,,,,,2019/9/20 00:00,TRUE,1,1,,,B
6127157,2019/6/10 00:00,,,,,2019/6/20 00:00,TRUE,1,1,,,B
6127160,2019/7/6 00:00,,,,,2019/7/23 00:00,TRUE,1,2,,,B
6127188,2019/9/15 00:00,,,,,2019/10/24 00:00,TRUE,1,2,,,B
6127193,2019/10/4 00:00,,,,,2019/10/24 00:00,TRUE,1,1,,,B
6127199,2019/9/30 00:00,,,,,2019/10/24 00:00,TRUE,1,1,,,B
6127211,2019/9/17 00:00,,,,,2019/10/24 00:00,TRUE,1,2,,,B
6127213,2019/10/15 00:00,,,,,2019/10/24 00:00,TRUE,1,1,,,B
6127215,2019/9/24 00:00,,,,,2019/10/24 00:00,TRUE,1,1,,,B
6127217,2019/10/7 00:00,,,,,2019/10/24 00:00,TRUE,1,1,,,B
6127219,2019/10/12 00:00,,,,,2019/10/24 00:00,TRUE,1,2,,,B
6127220,2019/10/20 00:00,,,,,2019/10/24 00:00,TRUE,1,1,,,B
6187402,2019/3/12 00:00,,,,500,2019/3/26 00:00,TRUE,1,1,,,C
6187405,2019/3/20 00:00,,,,495,2019/3/26 00:00,TRUE,1,1,,,C
6187406,2019/1/21 00:00,,,,515,2019/1/24 00:00,TRUE,1,3,,,C
6187407,2019/1/5 00:00,,,,500,2019/1/24 00:00,TRUE,1,1,,,C
6187408,2019/1/7 00:00,2019/10/15 00:00,,,495,2019/1/24 00:00,TRUE,1,2,,,C
6187411,2019/2/7 00:00,,8181372,,510,2019/2/26 00:00,TRUE,1,1,,母,C
6187412,2019/2/18 00:00,,8181373,,500,2019/2/26 00:00,TRUE,1,1,,母,C
6187413,2019/2/1 00:00,,8181370,,495,2019/2/26 00:00,TRUE,1,1,,母,C
6187414,2019/3/13 00:00,,8181377,,510,2019/3/26 00:00,TRUE,1,1,,母,C
6187415,2019/2/2 00:00,,8181371,,510,2019/2/26 00:00,TRUE,1,1,,母,C
6187416,2019/5/17 00:00,,,,520,2019/5/24 00:00,TRUE,1,1,,,C
6187419,2019/1/28 00:00,,,,500,2019/2/26 00:00,TRUE,1,1,,,C
6187422,2019/3/17 00:00,,,,520,2019/3/26 00:00,TRUE,1,1,,,C
6187423,2019/1/23 00:00,,8181368,,490,2019/2/26 00:00,TRUE,1,1,,母,C
6187424,2019/5/20 00:00,,,,540,2019/5/24 00:00,TRUE,1,1,,,C
6187425,2019/3/16 00:00,,,,490,2019/3/26 00:00,TRUE,1,1,,,C
6187426,2019/5/21 00:00,,8181400,,520,2019/5/24 00:00,TRUE,1,1,,,C
6187428,2019/5/4 00:00,,8181396,,510,2019/5/24 00:00,TRUE,1,1,,,C
6187429,2019/4/19 00:00,,8181389,,520,2019/4/26 00:00,TRUE,1,1,,母,C
6187430,2019/4/14 00:00,,8181390,,495,2019/4/26 00:00,TRUE,1,1,,母,C
6187431,2019/6/8 00:00,,,,520,2019/6/26 00:00,TRUE,1,1,,,C
6187432,2019/3/22 00:00,,8181381,,520,2019/3/26 00:00,TRUE,1,1,,母,C
6187433,2019/3/24 00:00,,8181383,,505,2019/3/26 00:00,TRUE,1,1,,母,C
6187434,2019/4/3 00:00,,8181387,,500,2019/4/26 00:00,TRUE,1,1,,母,C
6187435,2019/3/23 00:00,,8181382,,495,2019/3/26 00:00,TRUE,1,1,,母,C
6187436,2019/5/29 00:00,,,,520,2019/6/26 00:00,TRUE,1,1,,,C
6187437,2019/5/7 00:00,,8181397,,525,2019/5/24 00:00,TRUE,1,1,,,C
6187439,2019/4/17 00:00,,8181393,,500,2019/4/26 00:00,TRUE,1,1,,母,C
6187440,2019/4/18 00:00,,8181394,,485,2019/4/26 00:00,TRUE,1,1,,母,C
6187441,2019/6/21 00:00,,8181406,,500,2019/6/26 00:00,TRUE,1,1,,母,C
6187442,2019/6/9 00:00,,8181404,,500,2019/6/26 00:00,TRUE,1,1,,母,C
6187446,2019/6/10 00:00,,8181405,,540,2019/6/26 00:00,TRUE,1,1,,母,C
6187448,2019/6/3 00:00,,8181402,,490,2019/6/26 00:00,TRUE,1,1,,母,C
6187449,2019/6/4 00:00,,8181403,,540,2019/6/26 00:00,TRUE,1,1,,母,C
6187451,2019/7/10 00:00,,8181410,,505,2019/7/26 00:00,TRUE,1,1,,母,C
8272038,2019/1/6 00:00,,,,,2019/1/19 00:00,TRUE,1,1,,,B
8279317,2019/8/24 00:00,,,,,2019/9/20 00:00,TRUE,1,2,,,B
8279969,2019/6/10 00:00,,,,,2019/6/20 00:00,TRUE,1,1,,,B
8279970,2019/4/4 00:00,,,,,2019/4/25 00:00,TRUE,1,2,,,B
8279971,2019/6/20 00:00,,,,,2019/7/23 00:00,TRUE,1,2,,,B
8279972,2019/8/24 00:00,,,,,2019/9/20 00:00,TRUE,1,1,,,B
8279973,2019/9/30 00:00,,,,,2019/10/24 00:00,TRUE,1,1,,,B
8279974,2019/9/24 00:00,,,,,2019/10/24 00:00,TRUE,1,1,,,B
8279975,2019/9/30 00:00,,,,,2019/10/24 00:00,TRUE,1,1,,,B
8279976,2019/10/13 00:00,,,,,2019/10/24 00:00,TRUE,1,1,,,B
10837324,2019/7/2 00:00,,,,,2019/7/19 00:00,TRUE,2,2,,,B
10837329,2019/6/9 00:00,,,,,2019/6/20 00:00,TRUE,2,2,,,B
10837413,2019/4/1 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
10837415,2019/3/4 00:00,2019/9/24 00:00,,,,2019/3/20 00:00,TRUE,2,2,,,B
10837417,2019/2/2 00:00,,,,,2019/2/23 00:00,TRUE,2,1,,,B
10837419,2019/5/20 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
10837424,2019/5/30 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
10837436,2019/2/13 00:00,,,,,2019/3/20 00:00,TRUE,2,1,,,B
10837443,2019/1/30 00:00,,,,,2019/2/23 00:00,TRUE,2,1,,,B
10837544,2019/3/24 00:00,,,,,2019/6/20 00:00,TRUE,2,2,,,B
10837548,2019/6/17 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
10837555,2019/5/20 00:00,,,,,2019/6/20 00:00,TRUE,2,2,,,B
10837577,2019/1/13 00:00,,,,,2019/1/19 00:00,TRUE,2,2,,,B
10837591,2019/5/15 00:00,,,,,2019/6/20 00:00,TRUE,2,2,,,B
10837602,2019/1/31 00:00,,,,,2019/2/23 00:00,TRUE,2,1,,,B
10837606,2019/5/9 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
10837608,2019/6/6 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
10837610,2019/2/15 00:00,,,,,2019/2/23 00:00,TRUE,2,1,,,B
10837696,2019/1/16 00:00,,,,,2019/1/19 00:00,TRUE,2,2,,,B
10837700,2019/3/15 00:00,,,,,2019/3/20 00:00,TRUE,2,1,,,B
10837701,2019/9/4 00:00,,,,,2019/9/19 00:00,TRUE,3,1,,,B
10837800,2019/5/6 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
10837815,2019/1/8 00:00,,,,,2019/1/19 00:00,TRUE,2,1,,,B
10837872,2019/5/1 00:00,,,,,2019/6/20 00:00,TRUE,2,2,,,B
10837908,2019/9/17 00:00,,,,,2019/10/24 00:00,TRUE,3,1,,,B
10837915,2019/2/14 00:00,,,,,2019/2/23 00:00,TRUE,2,1,,,B
10837917,2019/4/5 00:00,,,,,2019/6/20 00:00,TRUE,2,2,,,B
10837919,2019/5/14 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
10837922,2019/5/24 00:00,,,,,2019/6/20 00:00,TRUE,2,2,,,B
10837942,2019/7/12 00:00,,,,,2019/7/19 00:00,TRUE,2,1,,,B
10837969,2019/6/6 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
10837976,2019/5/3 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
10837979,2019/3/22 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
10837990,2019/6/16 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
10837992,2019/3/28 00:00,,,,,2019/6/20 00:00,TRUE,2,1,,,B
10837994,2019/5/20 00:00,,,,,2019/6/20 00:00,TRUE,2,2,,,B
10838053,2019/10/16 00:00,,,,,2019/10/24 00:00,TRUE,2,1,,,B
10838059,2019/4/17 00:00,,,,,2019/6/20 00:00,TRUE,3,1,,,B
10838115,2019/5/22 00:00,,,,,2019/5/24 00:00,TRUE,1,1,,,B
10838135,2019/6/23 00:00,,,,,2019/7/23 00:00,TRUE,1,2,,,B
10838139,2019/6/22 00:00,,,,,2019/8/21 00:00,TRUE,1,1,,,B
10838152,2019/7/13 00:00,,,,,2019/8/21 00:00,TRUE,1,1,,,B
10838166,2019/7/30 00:00,,,,,2019/8/21 00:00,TRUE,1,1,,,B
10838169,2019/8/3 00:00,,,,,2019/8/21 00:00,TRUE,1,1,,,B
10839363,2019/1/14 00:00,,,,,2019/1/19 00:00,TRUE,1,1,,,B
18271993,2019/1/9 00:00,,,,,2019/1/19 00:00,TRUE,1,2,,,B
97051427,2019/8/25 00:00,,S62,,,2019/9/2 00:00,TRUE,6,,,母,A
97051478,2019/7/2 00:00,,,,,2019/8/6 00:00,TRUE,8,,,公,A
97182634,2019/7/24 00:00,,,,730,2019/7/26 00:00,TRUE,9,1,,,C
98051971,2019/10/29 00:00,,S88,,,2019/11/5 00:00,TRUE,8,,,母,A
98051981,2019/4/29 00:00,,S31,,,2019/5/8 00:00,TRUE,4,,,母,A
99051731,2019/7/7 00:00,,S46,,,2019/8/6 00:00,TRUE,1,,,母,A
99051771,2019/1/6 00:00,,S5,,,2019/1/11 00:00,TRUE,5,,,母,A
99183190,2019/7/5 00:00,,,,690,2019/7/26 00:00,TRUE,7,1,,,C
99183193,2019/9/10 00:00,,8181411,,750,2019/9/23 00:00,TRUE,8,1,,母,C
99183201,2019/1/2 00:00,2019/9/21 00:00,7182161,,680,2019/1/24 00:00,TRUE,8,1,,母,C
