Actual,ID,Predicted
11,4302,22.445106152500365
14,4303,10.442991798999117
23,4304,11.943256093186774
16,4305,8.942727504811462
20,4306,17.944313269937396
31,4307,14.943784681562086
34,4308,16.44404897574974
27,4309,13.44352038737443
16,4310,14.943784681562086
22,4311,13.44352038737443
23,4312,16.44404897574974
23,4313,14.943784681562086
32,4314,17.944313269937396
31,4315,19.444577564125055
32,4316,22.445106152500365
33,4317,20.94484185831271
24,4318,25.44563474087568
31,4319,23.945370446688024
21,4320,11.943256093186774
37,4321,22.445106152500365
24,4322,25.44563474087568
29,4323,23.945370446688024
34,4324,20.94484185831271
27,4325,19.444577564125055
33,4326,16.44404897574974
38,4327,17.944313269937396
31,4328,14.943784681562086
29,4329,13.44352038737443
26,4330,11.943256093186774
20,4331,10.442991798999117
-2147483648,4332,25.44563474087568
-2147483648,4333,23.945370446688024
-2147483648,4334,22.445106152500365
-2147483648,4335,16.44404897574974
-2147483648,4336,17.944313269937396
-2147483648,4337,19.444577564125055
-2147483648,4338,20.94484185831271
21,4339,11.943256093186774
16,4340,10.442991798999117
14,4341,8.942727504811462
33,4342,25.44563474087568
31,4343,8.942727504811462
27,4344,10.442991798999117
33,4345,20.94484185831271
31,4346,22.445106152500365
31,4347,23.945370446688024
16,4348,19.444577564125055
17,4349,17.944313269937396
23,4350,14.943784681562086
21,4351,16.44404897574974
22,4352,13.44352038737443
41,4353,22.445106152500365
45,4354,17.944313269937396
40,4355,16.44404897574974
43,4356,19.444577564125055
41,4357,20.94484185831271
12,4358,20.94484185831271
11,4359,19.444577564125055
14,4360,22.445106152500365
15,4361,23.945370446688024
16,4362,25.44563474087568
14,4363,8.942727504811462
10,4364,10.442991798999117
12,4365,11.943256093186774
15,4366,13.44352038737443
22,4367,16.44404897574974
20,4368,14.943784681562086
26,4369,17.944313269937396
24,4370,19.444577564125055
25,4371,23.945370446688024
26,4372,22.445106152500365
25,4373,20.94484185831271
23,4374,10.442991798999117
23,4375,8.942727504811462
23,4376,25.44563474087568
24,4377,11.943256093186774
20,4378,13.44352038737443
-2147483648,4379,20.94484185831271
-2147483648,4380,19.444577564125055
-2147483648,4381,17.944313269937396
-2147483648,4382,16.44404897574974
-2147483648,4383,22.445106152500365
-2147483648,4384,23.945370446688024
-2147483648,4385,25.44563474087568
29,4386,8.942727504811462
31,4387,10.442991798999117
28,4388,11.943256093186774
27,4389,13.44352038737443
21,4390,14.943784681562086
22,4391,25.44563474087568
23,4392,8.942727504811462
24,4393,10.442991798999117
24,4394,20.94484185831271
24,4395,22.445106152500365
25,4396,19.444577564125055
24,4397,17.944313269937396
21,4398,14.943784681562086
22,4399,16.44404897574974
20,4400,13.44352038737443
17,4401,11.943256093186774
18,4402,10.442991798999117
17,4403,8.942727504811462
23,4404,23.945370446688024
23,4405,11.943256093186774
22,4406,19.444577564125055
32,4407,20.94484185831271
28,4408,16.44404897574974
28,4409,17.944313269937396
30,4410,14.943784681562086
29,4411,13.44352038737443
25,4412,11.943256093186774
23,4413,10.442991798999117
21,4414,8.942727504811462
-2147483648,4415,25.44563474087568
-2147483648,4416,23.945370446688024
-2147483648,4417,22.445106152500365
-2147483648,4418,16.44404897574974
-2147483648,4419,17.944313269937396
-2147483648,4420,19.444577564125055
-2147483648,4421,20.94484185831271
12,4422,13.44352038737443
8,4423,13.44352038737443
21,4424,16.44404897574974
21,4425,14.943784681562086
22,4426,17.944313269937396
28,4427,19.444577564125055
28,4428,22.445106152500365
22,4429,20.94484185831271
26,4430,25.44563474087568
27,4431,23.945370446688024
30,4432,8.942727504811462
29,4433,25.44563474087568
26,4434,23.945370446688024
22,4435,23.945370446688024
24,4436,25.44563474087568
27,4437,22.445106152500365
28,4438,8.942727504811462
30,4439,10.442991798999117
28,4440,11.943256093186774
23,4441,17.944313269937396
23,4442,20.94484185831271
23,4443,19.444577564125055
26,4444,20.94484185831271
26,4445,19.444577564125055
35,4446,17.944313269937396
35,4447,14.943784681562086
35,4448,16.44404897574974
38,4449,13.44352038737443
-2147483648,4450,20.94484185831271
-2147483648,4451,19.444577564125055
-2147483648,4452,17.944313269937396
-2147483648,4453,16.44404897574974
-2147483648,4454,22.445106152500365
-2147483648,4455,23.945370446688024
-2147483648,4456,25.44563474087568
32,4457,8.942727504811462
32,4458,10.442991798999117
33,4459,11.943256093186774
34,4460,13.44352038737443
28,4461,14.943784681562086
18,4462,13.44352038737443
17,4463,16.44404897574974
17,4464,14.943784681562086
17,4465,17.944313269937396
17,4466,19.444577564125055
23,4467,20.94484185831271
23,4468,22.445106152500365
19,4469,25.44563474087568
14,4470,11.943256093186774
14,4471,10.442991798999117
12,4472,8.942727504811462
20,4473,23.945370446688024
14,4474,16.44404897574974
17,4475,14.943784681562086
20,4476,13.44352038737443
20,4477,11.943256093186774
20,4478,10.442991798999117
16,4479,8.942727504811462
17,4480,8.942727504811462
-2147483648,4481,25.44563474087568
-2147483648,4482,23.945370446688024
-2147483648,4483,22.445106152500365
19,4484,10.442991798999117
19,4485,11.943256093186774
19,4486,13.44352038737443
21,4487,14.943784681562086
-2147483648,4488,17.944313269937396
-2147483648,4489,19.444577564125055
-2147483648,4490,20.94484185831271
19,4491,16.44404897574974
20,4492,17.944313269937396
22,4493,19.444577564125055
19,4494,20.94484185831271
22,4495,8.942727504811462
23,4496,10.442991798999117
21,4497,11.943256093186774
21,4498,22.445106152500365
22,4499,25.44563474087568
20,4500,23.945370446688024
11,4501,13.44352038737443
12,4502,13.44352038737443
14,4503,14.943784681562086
17,4504,16.44404897574974
20,4505,19.444577564125055
17,4506,17.944313269937396
21,4507,25.44563474087568
19,4508,8.942727504811462
22,4509,10.442991798999117
25,4510,22.445106152500365
23,4511,23.945370446688024
21,4512,20.94484185831271
8,4513,11.943256093186774
19,4514,11.943256093186774
24,4515,13.44352038737443
16,4516,11.943256093186774
22,4517,10.442991798999117
24,4518,8.942727504811462
22,4519,23.945370446688024
22,4520,23.945370446688024
26,4521,25.44563474087568
23,4522,22.445106152500365
22,4523,20.94484185831271
22,4524,19.444577564125055
22,4525,17.944313269937396
20,4526,16.44404897574974
27,4527,20.94484185831271
32,4528,22.445106152500365
35,4529,17.944313269937396
27,4530,19.444577564125055
24,4531,16.44404897574974
22,4532,14.943784681562086
21,4533,13.44352038737443
-2147483648,4534,20.94484185831271
-2147483648,4535,19.444577564125055
-2147483648,4536,17.944313269937396
-2147483648,4537,16.44404897574974
10,4538,14.943784681562086
11,4539,13.44352038737443
-2147483648,4540,22.445106152500365
-2147483648,4541,23.945370446688024
-2147483648,4542,25.44563474087568
40,4543,8.942727504811462
13,4544,13.44352038737443
24,4545,14.943784681562086
27,4546,16.44404897574974
31,4547,19.444577564125055
31,4548,17.944313269937396
5,4549,16.44404897574974
8,4550,17.944313269937396
13,4551,19.444577564125055
15,4552,20.94484185831271
17,4553,22.445106152500365
19,4554,25.44563474087568
17,4555,23.945370446688024
17,4556,8.942727504811462
16,4557,10.442991798999117
14,4558,11.943256093186774
27,4559,11.943256093186774
27,4560,10.442991798999117
26,4561,8.942727504811462
29,4562,23.945370446688024
25,4563,23.945370446688024
29,4564,25.44563474087568
27,4565,22.445106152500365
24,4566,20.94484185831271
23,4567,19.444577564125055
18,4568,17.944313269937396
13,4569,16.44404897574974
28,4570,17.944313269937396
26,4571,19.444577564125055
30,4572,16.44404897574974
30,4573,14.943784681562086
29,4574,13.44352038737443
31,4575,22.445106152500365
33,4576,20.94484185831271
26,4577,8.942727504811462
29,4578,25.44563474087568
34,4579,8.942727504811462
-2147483648,4580,25.44563474087568
-2147483648,4581,23.945370446688024
-2147483648,4582,22.445106152500365
24,4583,13.44352038737443
41,4584,11.943256093186774
37,4585,10.442991798999117
-2147483648,4586,16.44404897574974
-2147483648,4587,17.944313269937396
-2147483648,4588,19.444577564125055
-2147483648,4589,20.94484185831271
19,4590,13.44352038737443
18,4591,14.943784681562086
26,4592,16.44404897574974
18,4593,16.44404897574974
20,4594,17.944313269937396
20,4595,19.444577564125055
17,4596,20.94484185831271
19,4597,22.445106152500365
20,4598,25.44563474087568
18,4599,23.945370446688024
20,4600,8.942727504811462
19,4601,10.442991798999117
18,4602,11.943256093186774
-2147483648,4603,20.94484185831271
-2147483648,4604,19.444577564125055
-2147483648,4605,17.944313269937396
-2147483648,4606,16.44404897574974
32,4607,10.442991798999117
30,4608,11.943256093186774
-2147483648,4609,22.445106152500365
-2147483648,4610,23.945370446688024
-2147483648,4611,25.44563474087568
28,4612,8.942727504811462
14,4613,8.942727504811462
-2147483648,4614,25.44563474087568
20,4615,11.943256093186774
11,4616,10.442991798999117
20,4617,13.44352038737443
21,4618,14.943784681562086
18,4619,11.943256093186774
29,4620,10.442991798999117
27,4621,8.942727504811462
27,4622,23.945370446688024
28,4623,25.44563474087568
28,4624,22.445106152500365
19,4625,20.94484185831271
20,4626,19.444577564125055
21,4627,17.944313269937396
12,4628,16.44404897574974
32,4629,16.44404897574974
26,4630,14.943784681562086
22,4631,13.44352038737443
24,4632,13.44352038737443
24,4633,14.943784681562086
26,4634,16.44404897574974
29,4635,19.444577564125055
35,4636,17.944313269937396
24,4637,20.94484185831271
16,4638,16.44404897574974
16,4639,17.944313269937396
16,4640,19.444577564125055
18,4641,20.94484185831271
18,4642,22.445106152500365
17,4643,25.44563474087568
18,4644,23.945370446688024
20,4645,8.942727504811462
16,4646,10.442991798999117
16,4647,11.943256093186774
10,4648,14.943784681562086
33,4649,10.442991798999117
24,4650,11.943256093186774
-2147483648,4651,25.44563474087568
25,4652,8.942727504811462
-2147483648,4653,23.945370446688024
-2147483648,4654,22.445106152500365
-2147483648,4655,16.44404897574974
-2147483648,4656,17.944313269937396
-2147483648,4657,19.444577564125055
-2147483648,4658,20.94484185831271
5,4659,11.943256093186774
10,4660,14.943784681562086
8,4661,13.44352038737443
22,4662,11.943256093186774
22,4663,10.442991798999117
23,4664,8.942727504811462
13,4665,23.945370446688024
19,4666,25.44563474087568
19,4667,22.445106152500365
15,4668,20.94484185831271
15,4669,19.444577564125055
16,4670,17.944313269937396
14,4671,16.44404897574974
21,4672,20.94484185831271
27,4673,17.944313269937396
24,4674,19.444577564125055
26,4675,16.44404897574974
24,4676,14.943784681562086
23,4677,13.44352038737443
-2147483648,4678,22.445106152500365
-2147483648,4679,23.945370446688024
-2147483648,4680,25.44563474087568
-2147483648,4681,20.94484185831271
-2147483648,4682,19.444577564125055
-2147483648,4683,17.944313269937396
-2147483648,4684,16.44404897574974
18,4685,13.44352038737443
20,4686,14.943784681562086
18,4687,16.44404897574974
29,4688,19.444577564125055
31,4689,17.944313269937396
11,4690,16.44404897574974
15,4691,17.944313269937396
15,4692,19.444577564125055
21,4693,20.94484185831271
22,4694,22.445106152500365
25,4695,25.44563474087568
23,4696,23.945370446688024
22,4697,8.942727504811462
20,4698,10.442991798999117
18,4699,11.943256093186774
-2147483648,4700,20.94484185831271
-2147483648,4701,25.44563474087568
28,4702,8.942727504811462
-2147483648,4703,23.945370446688024
-2147483648,4704,22.445106152500365
16,4705,13.44352038737443
31,4706,11.943256093186774
24,4707,10.442991798999117
18,4708,14.943784681562086
25,4709,10.442991798999117
28,4710,8.942727504811462
25,4711,23.945370446688024
27,4712,25.44563474087568
24,4713,22.445106152500365
23,4714,20.94484185831271
22,4715,19.444577564125055
21,4716,17.944313269937396
18,4717,16.44404897574974
26,4718,16.44404897574974
27,4719,14.943784681562086
27,4720,13.44352038737443
32,4721,10.442991798999117
-2147483648,4722,22.445106152500365
-2147483648,4723,23.945370446688024
37,4724,8.942727504811462
-2147483648,4725,25.44563474087568
-2147483648,4726,20.94484185831271
-2147483648,4727,19.444577564125055
-2147483648,4728,16.44404897574974
-2147483648,4729,17.944313269937396
20,4730,14.943784681562086
22,4731,13.44352038737443
21,4732,14.943784681562086
25,4733,16.44404897574974
25,4734,17.944313269937396
20,4735,19.444577564125055
19,4736,16.44404897574974
19,4737,17.944313269937396
19,4738,19.444577564125055
20,4739,20.94484185831271
21,4740,22.445106152500365
24,4741,25.44563474087568
22,4742,23.945370446688024
20,4743,8.942727504811462
15,4744,10.442991798999117
20,4745,11.943256093186774
19,4746,13.44352038737443
19,4747,10.442991798999117
17,4748,11.943256093186774
-2147483648,4749,25.44563474087568
14,4750,8.942727504811462
-2147483648,4751,23.945370446688024
-2147483648,4752,22.445106152500365
-2147483648,4753,17.944313269937396
-2147483648,4754,16.44404897574974
-2147483648,4755,19.444577564125055
-2147483648,4756,20.94484185831271
21,4757,19.444577564125055
22,4758,17.944313269937396
23,4759,20.94484185831271
22,4760,22.445106152500365
23,4761,23.945370446688024
23,4762,25.44563474087568
22,4763,8.942727504811462
24,4764,10.442991798999117
26,4765,13.44352038737443
20,4766,11.943256093186774
26,4767,14.943784681562086
26,4768,17.944313269937396
25,4769,16.44404897574974
23,4770,19.444577564125055
19,4771,20.94484185831271
19,4772,22.445106152500365
25,4773,13.44352038737443
29,4774,11.943256093186774
22,4775,10.442991798999117
27,4776,8.942727504811462
25,4777,23.945370446688024
26,4778,25.44563474087568
23,4779,22.445106152500365
23,4780,20.94484185831271
22,4781,19.444577564125055
21,4782,17.944313269937396
22,4783,16.44404897574974
-2147483648,4784,20.94484185831271
-2147483648,4785,19.444577564125055
-2147483648,4786,16.44404897574974
-2147483648,4787,17.944313269937396
-2147483648,4788,22.445106152500365
-2147483648,4789,23.945370446688024
19,4790,8.942727504811462
-2147483648,4791,25.44563474087568
19,4792,11.943256093186774
20,4793,10.442991798999117
21,4794,13.44352038737443
20,4795,14.943784681562086
20,4796,23.945370446688024
20,4797,19.444577564125055
21,4798,10.442991798999117
18,4799,8.942727504811462
18,4800,25.44563474087568
21,4801,22.445106152500365
20,4802,20.94484185831271
24,4803,22.445106152500365
26,4804,20.94484185831271
27,4805,19.444577564125055
29,4806,16.44404897574974
27,4807,17.944313269937396
24,4808,14.943784681562086
23,4809,11.943256093186774
23,4810,13.44352038737443
20,4811,17.944313269937396
15,4812,13.44352038737443
16,4813,14.943784681562086
13,4814,8.942727504811462
14,4815,10.442991798999117
13,4816,11.943256093186774
9,4817,22.445106152500365
10,4818,25.44563474087568
9,4819,23.945370446688024
6,4820,17.944313269937396
10,4821,19.444577564125055
10,4822,20.94484185831271
27,4823,10.442991798999117
-2147483648,4824,25.44563474087568
36,4825,8.942727504811462
-2147483648,4826,23.945370446688024
-2147483648,4827,22.445106152500365
-2147483648,4828,17.944313269937396
-2147483648,4829,16.44404897574974
-2147483648,4830,19.444577564125055
-2147483648,4831,20.94484185831271
11,4832,20.94484185831271
15,4833,22.445106152500365
16,4834,23.945370446688024
16,4835,25.44563474087568
18,4836,8.942727504811462
18,4837,10.442991798999117
23,4838,13.44352038737443
22,4839,11.943256093186774
19,4840,14.943784681562086
17,4841,16.44404897574974
18,4842,14.943784681562086
24,4843,13.44352038737443
12,4844,25.44563474087568
21,4845,11.943256093186774
22,4846,10.442991798999117
20,4847,8.942727504811462
28,4848,8.942727504811462
27,4849,10.442991798999117
25,4850,11.943256093186774
29,4851,25.44563474087568
28,4852,23.945370446688024
27,4853,22.445106152500365
24,4854,20.94484185831271
26,4855,19.444577564125055
21,4856,17.944313269937396
23,4857,16.44404897574974
24,4858,13.44352038737443
27,4859,14.943784681562086
27,4860,16.44404897574974
18,4861,8.942727504811462
20,4862,10.442991798999117
22,4863,11.943256093186774
23,4864,14.943784681562086
23,4865,13.44352038737443
-2147483648,4866,22.445106152500365
-2147483648,4867,23.945370446688024
-2147483648,4868,20.94484185831271
-2147483648,4869,19.444577564125055
-2147483648,4870,16.44404897574974
-2147483648,4871,17.944313269937396
28,4872,10.442991798999117
25,4873,8.942727504811462
31,4874,25.44563474087568
26,4875,11.943256093186774
7,4876,11.943256093186774
9,4877,13.44352038737443
9,4878,14.943784681562086
15,4879,16.44404897574974
15,4880,17.944313269937396
21,4881,19.444577564125055
22,4882,22.445106152500365
19,4883,20.94484185831271
22,4884,25.44563474087568
22,4885,23.945370446688024
24,4886,8.942727504811462
22,4887,10.442991798999117
19,4888,11.943256093186774
22,4889,13.44352038737443
18,4890,14.943784681562086
21,4891,14.943784681562086
17,4892,13.44352038737443
17,4893,11.943256093186774
26,4894,10.442991798999117
23,4895,8.942727504811462
23,4896,23.945370446688024
26,4897,25.44563474087568
20,4898,20.94484185831271
24,4899,22.445106152500365
19,4900,16.44404897574974
27,4901,14.943784681562086
28,4902,13.44352038737443
26,4903,11.943256093186774
18,4904,10.442991798999117
-2147483648,4905,22.445106152500365
-2147483648,4906,23.945370446688024
-2147483648,4907,25.44563474087568
24,4908,8.942727504811462
-2147483648,4909,19.444577564125055
-2147483648,4910,20.94484185831271
23,4911,17.944313269937396
19,4912,22.445106152500365
27,4913,19.444577564125055
25,4914,20.94484185831271
27,4915,25.44563474087568
26,4916,23.945370446688024
28,4917,8.942727504811462
23,4918,10.442991798999117
26,4919,11.943256093186774
26,4920,13.44352038737443
20,4921,14.943784681562086
-2147483648,4922,20.94484185831271
-2147483648,4923,19.444577564125055
-2147483648,4924,16.44404897574974
-2147483648,4925,17.944313269937396
23,4926,8.942727504811462
-2147483648,4927,25.44563474087568
-2147483648,4928,23.945370446688024
-2147483648,4929,22.445106152500365
28,4930,10.442991798999117
35,4931,11.943256093186774
35,4932,13.44352038737443
24,4933,14.943784681562086
23,4934,14.943784681562086
21,4935,16.44404897574974
23,4936,13.44352038737443
23,4937,11.943256093186774
23,4938,10.442991798999117
20,4939,8.942727504811462
14,4940,14.943784681562086
19,4941,16.44404897574974
22,4942,13.44352038737443
27,4943,17.944313269937396
18,4944,11.943256093186774
19,4945,10.442991798999117
20,4946,8.942727504811462
17,4947,23.945370446688024
18,4948,25.44563474087568
11,4949,19.444577564125055
15,4950,22.445106152500365
11,4951,20.94484185831271
11,4952,17.944313269937396
27,4953,17.944313269937396
23,4954,20.94484185831271
30,4955,22.445106152500365
26,4956,19.444577564125055
28,4957,25.44563474087568
29,4958,23.945370446688024
25,4959,8.942727504811462
26,4960,10.442991798999117
23,4961,11.943256093186774
28,4962,8.942727504811462
-2147483648,4963,25.44563474087568
-2147483648,4964,22.445106152500365
-2147483648,4965,23.945370446688024
30,4966,10.442991798999117
35,4967,11.943256093186774
36,4968,13.44352038737443
27,4969,14.943784681562086
-2147483648,4970,17.944313269937396
-2147483648,4971,16.44404897574974
-2147483648,4972,19.444577564125055
-2147483648,4973,20.94484185831271
21,4974,14.943784681562086
20,4975,16.44404897574974
20,4976,13.44352038737443
21,4977,11.943256093186774
21,4978,10.442991798999117
-2147483648,4979,23.945370446688024
-2147483648,4980,22.445106152500365
-2147483648,4981,25.44563474087568
21,4982,8.942727504811462
26,4983,11.943256093186774
27,4984,10.442991798999117
29,4985,8.942727504811462
25,4986,23.945370446688024
28,4987,25.44563474087568
22,4988,19.444577564125055
27,4989,22.445106152500365
24,4990,20.94484185831271
25,4991,17.944313269937396
-2147483648,4992,16.44404897574974
18,4993,20.94484185831271
22,4994,22.445106152500365
11,4995,19.444577564125055
21,4996,23.945370446688024
24,4997,25.44563474087568
23,4998,8.942727504811462
23,4999,10.442991798999117
23,5000,11.943256093186774
25,5001,13.44352038737443
21,5002,16.44404897574974
25,5003,14.943784681562086
-2147483648,5004,16.44404897574974
-2147483648,5005,17.944313269937396
-2147483648,5006,20.94484185831271
-2147483648,5007,19.444577564125055
22,5008,8.942727504811462
-2147483648,5009,25.44563474087568
-2147483648,5010,22.445106152500365
-2147483648,5011,23.945370446688024
32,5012,10.442991798999117
34,5013,11.943256093186774
34,5014,13.44352038737443
22,5015,14.943784681562086
25,5016,14.943784681562086
25,5017,16.44404897574974
24,5018,13.44352038737443
23,5019,11.943256093186774
24,5020,10.442991798999117
-2147483648,5021,23.945370446688024
-2147483648,5022,22.445106152500365
-2147483648,5023,25.44563474087568
18,5024,8.942727504811462
-2147483648,5025,19.444577564125055
-2147483648,5026,20.94484185831271
-2147483648,5027,17.944313269937396
-2147483648,5028,16.44404897574974
29,5029,19.444577564125055
29,5030,22.445106152500365
28,5031,20.94484185831271
29,5032,17.944313269937396
20,5033,20.94484185831271
22,5034,22.445106152500365
18,5035,19.444577564125055
18,5036,11.943256093186774
19,5037,10.442991798999117
20,5038,8.942727504811462
19,5039,23.945370446688024
21,5040,25.44563474087568
21,5041,14.943784681562086
15,5042,16.44404897574974
17,5043,13.44352038737443
11,5044,10.442991798999117
23,5045,11.943256093186774
29,5046,13.44352038737443
29,5047,14.943784681562086
8,5048,14.943784681562086
14,5049,16.44404897574974
20,5050,13.44352038737443
23,5051,16.44404897574974
22,5052,14.943784681562086
23,5053,17.944313269937396
18,5054,19.444577564125055
16,5055,20.94484185831271
19,5056,25.44563474087568
18,5057,23.945370446688024
16,5058,8.942727504811462
17,5059,10.442991798999117
17,5060,11.943256093186774
17,5061,19.444577564125055
17,5062,22.445106152500365
19,5063,20.94484185831271
17,5064,17.944313269937396
32,5065,10.442991798999117
27,5066,8.942727504811462
-2147483648,5067,25.44563474087568
-2147483648,5068,22.445106152500365
-2147483648,5069,23.945370446688024
15,5070,16.44404897574974
20,5071,17.944313269937396
19,5072,20.94484185831271
21,5073,22.445106152500365
21,5074,19.444577564125055
19,5075,11.943256093186774
22,5076,10.442991798999117
24,5077,8.942727504811462
20,5078,23.945370446688024
23,5079,25.44563474087568
33,5080,10.442991798999117
30,5081,11.943256093186774
-2147483648,5082,23.945370446688024
-2147483648,5083,22.445106152500365
-2147483648,5084,25.44563474087568
24,5085,8.942727504811462
-2147483648,5086,16.44404897574974
-2147483648,5087,17.944313269937396
-2147483648,5088,20.94484185831271
-2147483648,5089,19.444577564125055
-2147483648,5090,19.444577564125055
-2147483648,5091,20.94484185831271
-2147483648,5092,17.944313269937396
-2147483648,5093,16.44404897574974
-2147483648,5094,25.44563474087568
-2147483648,5095,22.445106152500365
-2147483648,5096,23.945370446688024
18,5097,16.44404897574974
17,5098,14.943784681562086
22,5099,25.44563474087568
22,5100,23.945370446688024
22,5101,8.942727504811462
22,5102,10.442991798999117
19,5103,11.943256093186774
22,5104,19.444577564125055
21,5105,22.445106152500365
21,5106,20.94484185831271
22,5107,17.944313269937396
20,5108,13.44352038737443
28,5109,10.442991798999117
-2147483648,5110,23.945370446688024
-2147483648,5111,22.445106152500365
-2147483648,5112,25.44563474087568
29,5113,8.942727504811462
-2147483648,5114,17.944313269937396
-2147483648,5115,20.94484185831271
-2147483648,5116,19.444577564125055
26,5117,14.943784681562086
24,5118,16.44404897574974
27,5119,13.44352038737443
31,5120,13.44352038737443
33,5121,14.943784681562086
25,5122,16.44404897574974
31,5123,17.944313269937396
29,5124,20.94484185831271
22,5125,22.445106152500365
31,5126,19.444577564125055
32,5127,11.943256093186774
34,5128,10.442991798999117
40,5129,8.942727504811462
31,5130,23.945370446688024
34,5131,25.44563474087568
26,5132,10.442991798999117
33,5133,8.942727504811462
-2147483648,5134,25.44563474087568
-2147483648,5135,22.445106152500365
-2147483648,5136,23.945370446688024
-2147483648,5137,19.444577564125055
-2147483648,5138,20.94484185831271
-2147483648,5139,17.944313269937396
-2147483648,5140,16.44404897574974
27,5141,25.44563474087568
25,5142,23.945370446688024
28,5143,8.942727504811462
27,5144,10.442991798999117
27,5145,11.943256093186774
19,5146,19.444577564125055
30,5147,22.445106152500365
27,5148,20.94484185831271
16,5149,17.944313269937396
16,5150,13.44352038737443
-2147483648,5151,16.44404897574974
-2147483648,5152,17.944313269937396
-2147483648,5153,20.94484185831271
-2147483648,5154,19.444577564125055
-2147483648,5155,23.945370446688024
-2147483648,5156,22.445106152500365
-2147483648,5157,25.44563474087568
26,5158,8.942727504811462
29,5159,10.442991798999117
35,5160,11.943256093186774
31,5161,13.44352038737443
13,5162,14.943784681562086
22,5163,14.943784681562086
21,5164,16.44404897574974
21,5165,13.44352038737443
24,5166,11.943256093186774
21,5167,10.442991798999117
20,5168,8.942727504811462
-2147483648,5169,25.44563474087568
-2147483648,5170,23.945370446688024
27,5171,17.944313269937396
27,5172,20.94484185831271
29,5173,22.445106152500365
25,5174,19.444577564125055
32,5175,23.945370446688024
28,5176,25.44563474087568
28,5177,25.44563474087568
27,5178,23.945370446688024
24,5179,11.943256093186774
28,5180,10.442991798999117
22,5181,8.942727504811462
24,5182,19.444577564125055
27,5183,22.445106152500365
27,5184,20.94484185831271
-2147483648,5185,23.945370446688024
-2147483648,5186,22.445106152500365
-2147483648,5187,25.44563474087568
20,5188,8.942727504811462
23,5189,10.442991798999117
25,5190,11.943256093186774
31,5191,13.44352038737443
27,5192,14.943784681562086
-2147483648,5193,19.444577564125055
-2147483648,5194,20.94484185831271
21,5195,14.943784681562086
17,5196,16.44404897574974
21,5197,13.44352038737443
20,5198,11.943256093186774
14,5199,10.442991798999117
18,5200,8.942727504811462
-2147483648,5201,25.44563474087568
-2147483648,5202,23.945370446688024
24,5203,20.94484185831271
27,5204,22.445106152500365
22,5205,19.444577564125055
21,5206,17.944313269937396
16,5207,23.945370446688024
-2147483648,5208,17.944313269937396
-2147483648,5209,16.44404897574974
16,5210,13.44352038737443
20,5211,16.44404897574974
20,5212,14.943784681562086
22,5213,23.945370446688024
24,5214,25.44563474087568
24,5215,8.942727504811462
18,5216,10.442991798999117
19,5217,17.944313269937396
21,5218,19.444577564125055
20,5219,22.445106152500365
21,5220,20.94484185831271
14,5221,10.442991798999117
-2147483648,5222,23.945370446688024
-2147483648,5223,22.445106152500365
-2147483648,5224,25.44563474087568
31,5225,8.942727504811462
-2147483648,5226,16.44404897574974
-2147483648,5227,17.944313269937396
-2147483648,5228,20.94484185831271
-2147483648,5229,19.444577564125055
-2147483648,5230,19.444577564125055
-2147483648,5231,20.94484185831271
-2147483648,5232,17.944313269937396
-2147483648,5233,16.44404897574974
22,5234,8.942727504811462
-2147483648,5235,25.44563474087568
-2147483648,5236,22.445106152500365
-2147483648,5237,23.945370446688024
24,5238,10.442991798999117
23,5239,11.943256093186774
26,5240,14.943784681562086
26,5241,16.44404897574974
18,5242,13.44352038737443
23,5243,20.94484185831271
29,5244,19.444577564125055
32,5245,17.944313269937396
27,5246,17.944313269937396
26,5247,19.444577564125055
26,5248,20.94484185831271
28,5249,22.445106152500365
17,5250,8.942727504811462
27,5251,25.44563474087568
26,5252,23.945370446688024
25,5253,13.44352038737443
26,5254,16.44404897574974
26,5255,14.943784681562086
15,5256,11.943256093186774
21,5257,11.943256093186774
23,5258,14.943784681562086
24,5259,16.44404897574974
21,5260,13.44352038737443
19,5261,23.945370446688024
19,5262,25.44563474087568
25,5263,8.942727504811462
23,5264,22.445106152500365
20,5265,20.94484185831271
22,5266,19.444577564125055
26,5267,17.944313269937396
-2147483648,5268,23.945370446688024
-2147483648,5269,22.445106152500365
-2147483648,5270,25.44563474087568
24,5271,8.942727504811462
-2147483648,5272,16.44404897574974
-2147483648,5273,17.944313269937396
-2147483648,5274,20.94484185831271
-2147483648,5275,19.444577564125055
13,5276,13.44352038737443
17,5277,16.44404897574974
16,5278,14.943784681562086
12,5279,11.943256093186774
25,5280,17.944313269937396
26,5281,19.444577564125055
28,5282,20.94484185831271
26,5283,22.445106152500365
27,5284,25.44563474087568
26,5285,23.945370446688024
11,5286,10.442991798999117
7,5287,8.942727504811462
13,5288,10.442991798999117
21,5289,11.943256093186774
22,5290,14.943784681562086
23,5291,16.44404897574974
20,5292,13.44352038737443
23,5293,23.945370446688024
25,5294,25.44563474087568
27,5295,8.942727504811462
25,5296,10.442991798999117
23,5297,11.943256093186774
22,5298,22.445106152500365
21,5299,20.94484185831271
23,5300,19.444577564125055
25,5301,17.944313269937396
-2147483648,5302,22.445106152500365
-2147483648,5303,23.945370446688024
-2147483648,5304,19.444577564125055
-2147483648,5305,20.94484185831271
-2147483648,5306,17.944313269937396
-2147483648,5307,16.44404897574974
-2147483648,5308,23.945370446688024
22,5309,8.942727504811462
