ID,Actual,Predicted
4965,-9223372036854775808,24.829643751359818
4966,30,23.15235112625048
4967,35,23.33871697348485
4968,36,23.52508282071922
4969,27,23.711448667953594
4970,-9223372036854775808,24.084180362422334
4971,-9223372036854775808,23.897814515187964
4972,-9223372036854775808,24.270546209656704
4973,-9223372036854775808,24.456912056891074
4974,21,23.711448667953594
4975,20,23.897814515187964
4976,20,23.52508282071922
4977,21,23.33871697348485
4978,21,23.15235112625048
4979,-9223372036854775808,24.829643751359818
4980,-9223372036854775808,24.643277904125448
4981,-9223372036854775808,25.016009598594188
4982,21,22.96598527901611
4983,26,23.33871697348485
4984,27,23.15235112625048
4985,29,22.96598527901611
4986,25,24.829643751359818
4987,28,25.016009598594188
4988,22,24.270546209656704
4989,27,24.643277904125448
4990,24,24.456912056891074
4991,25,24.084180362422334
4992,-9223372036854775808,23.897814515187964
4993,18,24.456912056891074
4994,22,24.643277904125448
4995,11,24.270546209656704
4996,21,24.829643751359818
4997,24,25.016009598594188
4998,23,22.96598527901611
4999,23,23.15235112625048
5000,23,23.33871697348485
5001,25,23.52508282071922
5002,21,23.897814515187964
5003,25,23.711448667953594
5004,-9223372036854775808,23.897814515187964
5005,-9223372036854775808,24.084180362422334
5006,-9223372036854775808,24.456912056891074
5007,-9223372036854775808,24.270546209656704
5008,22,22.96598527901611
5009,-9223372036854775808,25.016009598594188
5010,-9223372036854775808,24.643277904125448
5011,-9223372036854775808,24.829643751359818
5012,32,23.15235112625048
5013,34,23.33871697348485
5014,34,23.52508282071922
5015,22,23.711448667953594
5016,25,23.711448667953594
5017,25,23.897814515187964
5018,24,23.52508282071922
5019,23,23.33871697348485
5020,24,23.15235112625048
5021,-9223372036854775808,24.829643751359818
5022,-9223372036854775808,24.643277904125448
5023,-9223372036854775808,25.016009598594188
5024,18,22.96598527901611
5025,-9223372036854775808,24.270546209656704
5026,-9223372036854775808,24.456912056891074
5027,-9223372036854775808,24.084180362422334
5028,-9223372036854775808,23.897814515187964
5029,29,24.270546209656704
5030,29,24.643277904125448
5031,28,24.456912056891074
5032,29,24.084180362422334
5033,20,24.456912056891074
5034,22,24.643277904125448
5035,18,24.270546209656704
5036,18,23.33871697348485
5037,19,23.15235112625048
5038,20,22.96598527901611
5039,19,24.829643751359818
5040,21,25.016009598594188
5041,21,23.711448667953594
5042,15,23.897814515187964
5043,17,23.52508282071922
5044,11,23.15235112625048
5045,23,23.33871697348485
5046,29,23.52508282071922
5047,29,23.711448667953594
5048,8,23.711448667953594
5049,14,23.897814515187964
5050,20,23.52508282071922
5051,23,23.897814515187964
5052,22,23.711448667953594
5053,23,24.084180362422334
5054,18,24.270546209656704
5055,16,24.456912056891074
5056,19,25.016009598594188
5057,18,24.829643751359818
5058,16,22.96598527901611
5059,17,23.15235112625048
5060,17,23.33871697348485
5061,17,24.270546209656704
5062,17,24.643277904125448
5063,19,24.456912056891074
5064,17,24.084180362422334
5065,32,23.15235112625048
5066,27,22.96598527901611
5067,-9223372036854775808,25.016009598594188
5068,-9223372036854775808,24.643277904125448
5069,-9223372036854775808,24.829643751359818
5070,15,23.897814515187964
5071,20,24.084180362422334
5072,19,24.456912056891074
5073,21,24.643277904125448
5074,21,24.270546209656704
5075,19,23.33871697348485
5076,22,23.15235112625048
5077,24,22.96598527901611
5078,20,24.829643751359818
5079,23,25.016009598594188
5080,33,23.15235112625048
5081,30,23.33871697348485
5082,-9223372036854775808,24.829643751359818
5083,-9223372036854775808,24.643277904125448
5084,-9223372036854775808,25.016009598594188
5085,24,22.96598527901611
5086,-9223372036854775808,23.897814515187964
5087,-9223372036854775808,24.084180362422334
5088,-9223372036854775808,24.456912056891074
5089,-9223372036854775808,24.270546209656704
5090,-9223372036854775808,24.270546209656704
5091,-9223372036854775808,24.456912056891074
5092,-9223372036854775808,24.084180362422334
5093,-9223372036854775808,23.897814515187964
5094,-9223372036854775808,25.016009598594188
5095,-9223372036854775808,24.643277904125448
5096,-9223372036854775808,24.829643751359818
5097,18,23.897814515187964
5098,17,23.711448667953594
5099,22,25.016009598594188
5100,22,24.829643751359818
5101,22,22.96598527901611
5102,22,23.15235112625048
5103,19,23.33871697348485
5104,22,24.270546209656704
5105,21,24.643277904125448
5106,21,24.456912056891074
5107,22,24.084180362422334
5108,20,23.52508282071922
5109,28,23.15235112625048
5110,-9223372036854775808,24.829643751359818
5111,-9223372036854775808,24.643277904125448
5112,-9223372036854775808,25.016009598594188
5113,29,22.96598527901611
5114,-9223372036854775808,24.084180362422334
5115,-9223372036854775808,24.456912056891074
5116,-9223372036854775808,24.270546209656704
5117,26,23.711448667953594
5118,24,23.897814515187964
5119,27,23.52508282071922
5120,31,23.52508282071922
5121,33,23.711448667953594
5122,25,23.897814515187964
5123,31,24.084180362422334
5124,29,24.456912056891074
5125,22,24.643277904125448
5126,31,24.270546209656704
5127,32,23.33871697348485
5128,34,23.15235112625048
5129,40,22.96598527901611
5130,31,24.829643751359818
5131,34,25.016009598594188
5132,26,23.15235112625048
5133,33,22.96598527901611
5134,-9223372036854775808,25.016009598594188
5135,-9223372036854775808,24.643277904125448
5136,-9223372036854775808,24.829643751359818
5137,-9223372036854775808,24.270546209656704
5138,-9223372036854775808,24.456912056891074
5139,-9223372036854775808,24.084180362422334
5140,-9223372036854775808,23.897814515187964
5141,27,25.016009598594188
5142,25,24.829643751359818
5143,28,22.96598527901611
5144,27,23.15235112625048
5145,27,23.33871697348485
5146,19,24.270546209656704
5147,30,24.643277904125448
5148,27,24.456912056891074
5149,16,24.084180362422334
5150,16,23.52508282071922
5151,-9223372036854775808,23.897814515187964
5152,-9223372036854775808,24.084180362422334
5153,-9223372036854775808,24.456912056891074
5154,-9223372036854775808,24.270546209656704
5155,-9223372036854775808,24.829643751359818
5156,-9223372036854775808,24.643277904125448
5157,-9223372036854775808,25.016009598594188
5158,26,22.96598527901611
5159,29,23.15235112625048
5160,35,23.33871697348485
5161,31,23.52508282071922
5162,13,23.711448667953594
5163,22,23.711448667953594
5164,21,23.897814515187964
5165,21,23.52508282071922
5166,24,23.33871697348485
5167,21,23.15235112625048
5168,20,22.96598527901611
5169,-9223372036854775808,25.016009598594188
5170,-9223372036854775808,24.829643751359818
5171,27,24.084180362422334
5172,27,24.456912056891074
5173,29,24.643277904125448
5174,25,24.270546209656704
5175,32,24.829643751359818
5176,28,25.016009598594188
5177,28,25.016009598594188
5178,27,24.829643751359818
5179,24,23.33871697348485
5180,28,23.15235112625048
5181,22,22.96598527901611
5182,24,24.270546209656704
5183,27,24.643277904125448
5184,27,24.456912056891074
5185,-9223372036854775808,24.829643751359818
5186,-9223372036854775808,24.643277904125448
5187,-9223372036854775808,25.016009598594188
5188,20,22.96598527901611
5189,23,23.15235112625048
5190,25,23.33871697348485
5191,31,23.52508282071922
5192,27,23.711448667953594
5193,-9223372036854775808,24.270546209656704
5194,-9223372036854775808,24.456912056891074
5195,21,23.711448667953594
5196,17,23.897814515187964
5197,21,23.52508282071922
5198,20,23.33871697348485
5199,14,23.15235112625048
5200,18,22.96598527901611
5201,-9223372036854775808,25.016009598594188
5202,-9223372036854775808,24.829643751359818
5203,24,24.456912056891074
5204,27,24.643277904125448
5205,22,24.270546209656704
5206,21,24.084180362422334
5207,16,24.829643751359818
5208,-9223372036854775808,24.084180362422334
5209,-9223372036854775808,23.897814515187964
5210,16,23.52508282071922
5211,20,23.897814515187964
5212,20,23.711448667953594
5213,22,24.829643751359818
5214,24,25.016009598594188
5215,24,22.96598527901611
5216,18,23.15235112625048
5217,19,24.084180362422334
5218,21,24.270546209656704
5219,20,24.643277904125448
5220,21,24.456912056891074
5221,14,23.15235112625048
5222,-9223372036854775808,24.829643751359818
5223,-9223372036854775808,24.643277904125448
5224,-9223372036854775808,25.016009598594188
5225,31,22.96598527901611
5226,-9223372036854775808,23.897814515187964
5227,-9223372036854775808,24.084180362422334
5228,-9223372036854775808,24.456912056891074
5229,-9223372036854775808,24.270546209656704
5230,-9223372036854775808,24.270546209656704
5231,-9223372036854775808,24.456912056891074
5232,-9223372036854775808,24.084180362422334
5233,-9223372036854775808,23.897814515187964
5234,22,22.96598527901611
5235,-9223372036854775808,25.016009598594188
5236,-9223372036854775808,24.643277904125448
5237,-9223372036854775808,24.829643751359818
5238,24,23.15235112625048
5239,23,23.33871697348485
5240,26,23.711448667953594
5241,26,23.897814515187964
5242,18,23.52508282071922
5243,23,24.456912056891074
5244,29,24.270546209656704
5245,32,24.084180362422334
5246,27,24.084180362422334
5247,26,24.270546209656704
5248,26,24.456912056891074
5249,28,24.643277904125448
5250,17,22.96598527901611
5251,27,25.016009598594188
5252,26,24.829643751359818
5253,25,23.52508282071922
5254,26,23.897814515187964
5255,26,23.711448667953594
5256,15,23.33871697348485
5257,21,23.33871697348485
5258,23,23.711448667953594
5259,24,23.897814515187964
5260,21,23.52508282071922
5261,19,24.829643751359818
5262,19,25.016009598594188
5263,25,22.96598527901611
5264,23,24.643277904125448
5265,20,24.456912056891074
5266,22,24.270546209656704
5267,26,24.084180362422334
5268,-9223372036854775808,24.829643751359818
5269,-9223372036854775808,24.643277904125448
5270,-9223372036854775808,25.016009598594188
5271,24,22.96598527901611
5272,-9223372036854775808,23.897814515187964
5273,-9223372036854775808,24.084180362422334
5274,-9223372036854775808,24.456912056891074
5275,-9223372036854775808,24.270546209656704
5276,13,23.52508282071922
5277,17,23.897814515187964
5278,16,23.711448667953594
5279,12,23.33871697348485
5280,25,24.084180362422334
5281,26,24.270546209656704
5282,28,24.456912056891074
5283,26,24.643277904125448
5284,27,25.016009598594188
5285,26,24.829643751359818
5286,11,23.15235112625048
5287,7,22.96598527901611
5288,13,23.15235112625048
5289,21,23.33871697348485
5290,22,23.711448667953594
5291,23,23.897814515187964
5292,20,23.52508282071922
5293,23,24.829643751359818
5294,25,25.016009598594188
5295,27,22.96598527901611
5296,25,23.15235112625048
5297,23,23.33871697348485
5298,22,24.643277904125448
5299,21,24.456912056891074
5300,23,24.270546209656704
5301,25,24.084180362422334
5302,-9223372036854775808,24.643277904125448
5303,-9223372036854775808,24.829643751359818
5304,-9223372036854775808,24.270546209656704
5305,-9223372036854775808,24.456912056891074
5306,-9223372036854775808,24.084180362422334
5307,-9223372036854775808,23.897814515187964
5308,-9223372036854775808,24.829643751359818
5309,22,22.96598527901611
5310,-9223372036854775808,25.016009598594188
5311,19,23.52508282071922
5312,21,23.897814515187964
5313,20,23.711448667953594
5314,21,23.15235112625048
5315,-9223372036854775808,24.643277904125448
5316,-9223372036854775808,23.897814515187964
5317,-9223372036854775808,24.084180362422334
5318,-9223372036854775808,24.456912056891074
5319,-9223372036854775808,24.270546209656704
5320,25,22.96598527901611
5321,28,23.15235112625048
5322,26,23.33871697348485
5323,26,23.711448667953594
5324,25,23.897814515187964
5325,27,23.52508282071922
5326,27,24.084180362422334
5327,28,24.270546209656704
5328,27,24.456912056891074
5329,29,24.643277904125448
5330,28,25.016009598594188
5331,30,24.829643751359818
5332,-9223372036854775808,24.643277904125448
5333,-9223372036854775808,24.829643751359818
5334,-9223372036854775808,24.270546209656704
5335,-9223372036854775808,24.456912056891074
5336,-9223372036854775808,24.084180362422334
5337,-9223372036854775808,23.897814515187964
5338,22,23.897814515187964
5339,26,24.829643751359818
5340,26,25.016009598594188
5341,26,23.33871697348485
5342,25,23.15235112625048
5343,29,22.96598527901611
5344,26,24.643277904125448
5345,25,24.456912056891074
5346,23,24.270546209656704
5347,16,24.084180362422334
5348,28,23.52508282071922
5349,25,23.711448667953594
5350,24,23.33871697348485
5351,27,23.15235112625048
5352,-9223372036854775808,24.829643751359818
5353,-9223372036854775808,24.643277904125448
5354,36,22.96598527901611
5355,-9223372036854775808,25.016009598594188
5356,-9223372036854775808,24.084180362422334
5357,-9223372036854775808,24.456912056891074
5358,-9223372036854775808,24.270546209656704
5359,-9223372036854775808,23.897814515187964
5360,-9223372036854775808,24.270546209656704
5361,-9223372036854775808,24.456912056891074
5362,-9223372036854775808,25.016009598594188
5363,20,22.96598527901611
5364,-9223372036854775808,24.643277904125448
5365,-9223372036854775808,24.829643751359818
5366,21,23.15235112625048
5367,19,23.33871697348485
5368,18,23.897814515187964
5369,19,23.711448667953594
5370,18,23.52508282071922
5371,17,24.084180362422334
5372,23,24.270546209656704
5373,10,24.456912056891074
5374,30,24.456912056891074
5375,31,24.643277904125448
5376,33,24.270546209656704
5377,34,24.084180362422334
5378,23,24.829643751359818
5379,29,23.52508282071922
5380,25,23.711448667953594
5381,33,23.897814515187964
5382,31,23.33871697348485
5383,29,23.15235112625048
5384,-9223372036854775808,24.829643751359818
5385,-9223372036854775808,24.643277904125448
5386,31,22.96598527901611
5387,-9223372036854775808,25.016009598594188
5388,-9223372036854775808,23.897814515187964
5389,-9223372036854775808,24.084180362422334
5390,17,23.33871697348485
5391,19,23.897814515187964
5392,19,23.711448667953594
5393,18,23.52508282071922
5394,27,24.829643751359818
5395,25,24.084180362422334
5396,24,24.270546209656704
5397,28,24.643277904125448
5398,26,24.456912056891074
5399,-9223372036854775808,25.016009598594188
5400,-9223372036854775808,24.643277904125448
5401,-9223372036854775808,24.829643751359818
5402,-9223372036854775808,24.084180362422334
5403,-9223372036854775808,23.897814515187964
5404,-9223372036854775808,24.456912056891074
5405,-9223372036854775808,24.270546209656704
5406,24,23.52508282071922
5407,25,23.711448667953594
5408,27,23.897814515187964
5409,26,24.456912056891074
5410,26,24.643277904125448
5411,28,24.270546209656704
5412,28,24.084180362422334
5413,26,24.829643751359818
5414,22,25.016009598594188
5415,27,22.96598527901611
5416,23,23.15235112625048
5417,29,23.15235112625048
5418,-9223372036854775808,24.829643751359818
5419,-9223372036854775808,24.643277904125448
5420,-9223372036854775808,25.016009598594188
5421,34,22.96598527901611
5422,-9223372036854775808,24.270546209656704
5423,-9223372036854775808,24.456912056891074
5424,-9223372036854775808,23.897814515187964
5425,-9223372036854775808,24.084180362422334
5426,-9223372036854775808,24.456912056891074
5427,-9223372036854775808,24.270546209656704
5428,24,22.96598527901611
5429,-9223372036854775808,25.016009598594188
5430,-9223372036854775808,24.643277904125448
5431,-9223372036854775808,24.829643751359818
5432,26,23.15235112625048
5433,27,23.33871697348485
5434,26,23.711448667953594
5435,28,23.52508282071922
5436,-9223372036854775808,24.084180362422334
5437,-9223372036854775808,23.897814515187964
5438,-9223372036854775808,24.270546209656704
5439,-9223372036854775808,24.456912056891074
5440,31,23.52508282071922
5441,34,23.711448667953594
5442,28,23.897814515187964
5443,29,23.33871697348485
5444,28,23.15235112625048
5445,-9223372036854775808,24.829643751359818
5446,-9223372036854775808,24.643277904125448
5447,-9223372036854775808,25.016009598594188
5448,27,22.96598527901611
5449,-9223372036854775808,23.897814515187964
5450,-9223372036854775808,24.084180362422334
5451,9,23.15235112625048
5452,15,23.33871697348485
5453,7,23.897814515187964
5454,15,23.711448667953594
5455,15,23.52508282071922
5456,23,23.15235112625048
5457,23,22.96598527901611
5458,23,25.016009598594188
5459,22,24.829643751359818
5460,17,24.084180362422334
5461,19,24.270546209656704
5462,21,24.643277904125448
5463,29,24.456912056891074
5464,17,24.456912056891074
5465,21,24.270546209656704
5466,21,24.084180362422334
5467,16,23.52508282071922
5468,19,23.711448667953594
5469,20,23.897814515187964
5470,18,23.33871697348485
5471,17,23.15235112625048
5472,16,22.96598527901611
5473,-9223372036854775808,25.016009598594188
5474,-9223372036854775808,24.643277904125448
5475,-9223372036854775808,24.829643751359818
5476,-9223372036854775808,24.084180362422334
5477,-9223372036854775808,23.897814515187964
5478,14,22.96598527901611
5479,20,23.15235112625048
5480,27,23.33871697348485
5481,28,23.897814515187964
5482,28,23.711448667953594
5483,24,23.52508282071922
5484,29,24.084180362422334
5485,29,24.270546209656704
5486,26,24.456912056891074
5487,23,24.456912056891074
5488,25,24.643277904125448
5489,22,24.270546209656704
5490,25,24.084180362422334
5491,25,24.829643751359818
5492,27,25.016009598594188
5493,27,22.96598527901611
5494,23,23.15235112625048
5495,20,23.33871697348485
5496,25,23.897814515187964
5497,26,23.52508282071922
5498,33,23.33871697348485
5499,33,23.15235112625048
5500,25,22.96598527901611
5501,-9223372036854775808,25.016009598594188
5502,-9223372036854775808,24.829643751359818
5503,-9223372036854775808,24.643277904125448
5504,-9223372036854775808,23.897814515187964
5505,-9223372036854775808,24.084180362422334
5506,-9223372036854775808,24.456912056891074
5507,-9223372036854775808,24.270546209656704
5508,-9223372036854775808,24.270546209656704
5509,-9223372036854775808,24.456912056891074
5510,-9223372036854775808,24.084180362422334
5511,-9223372036854775808,23.897814515187964
5512,-9223372036854775808,24.643277904125448
5513,-9223372036854775808,24.829643751359818
5514,-9223372036854775808,25.016009598594188
5515,29,22.96598527901611
5516,28,23.15235112625048
5517,10,23.33871697348485
5518,24,23.52508282071922
5519,25,23.897814515187964
5520,25,23.711448667953594
5521,25,22.96598527901611
5522,30,25.016009598594188
5523,29,24.829643751359818
5524,27,24.084180362422334
5525,27,24.270546209656704
5526,28,24.643277904125448
5527,21,24.456912056891074
5528,32,22.96598527901611
5529,-9223372036854775808,25.016009598594188
5530,-9223372036854775808,24.829643751359818
5531,-9223372036854775808,24.643277904125448
5532,-9223372036854775808,23.897814515187964
5533,-9223372036854775808,24.084180362422334
5534,-9223372036854775808,24.456912056891074
5535,-9223372036854775808,24.270546209656704
5536,23,23.711448667953594
5537,23,23.52508282071922
5538,22,23.33871697348485
5539,24,24.456912056891074
5540,24,24.643277904125448
5541,27,24.270546209656704
5542,24,24.084180362422334
5543,26,23.897814515187964
5544,29,24.829643751359818
5545,-9223372036854775808,24.643277904125448
5546,-9223372036854775808,24.829643751359818
5547,-9223372036854775808,25.016009598594188
5548,30,22.96598527901611
5549,-9223372036854775808,24.270546209656704
5550,-9223372036854775808,24.456912056891074
5551,-9223372036854775808,24.084180362422334
5552,-9223372036854775808,23.897814515187964
5553,19,23.52508282071922
5554,20,23.711448667953594
5555,21,24.829643751359818
5556,20,25.016009598594188
5557,21,23.897814515187964
5558,21,24.084180362422334
5559,22,24.270546209656704
5560,25,24.643277904125448
5561,21,24.456912056891074
5562,17,23.15235112625048
5563,29,22.96598527901611
5564,-9223372036854775808,25.016009598594188
5565,-9223372036854775808,24.829643751359818
5566,-9223372036854775808,24.643277904125448
5567,-9223372036854775808,23.897814515187964
5568,-9223372036854775808,24.084180362422334
5569,-9223372036854775808,24.456912056891074
5570,-9223372036854775808,24.270546209656704
5571,-9223372036854775808,24.456912056891074
5572,-9223372036854775808,24.643277904125448
5573,-9223372036854775808,24.829643751359818
5574,-9223372036854775808,25.016009598594188
5575,19,22.96598527901611
5576,18,23.15235112625048
5577,20,23.33871697348485
5578,19,23.711448667953594
5579,20,23.52508282071922
5580,22,24.456912056891074
5581,25,24.643277904125448
5582,24,24.270546209656704
5583,25,24.084180362422334
5584,23,23.897814515187964
5585,20,25.016009598594188
5586,22,24.829643751359818
5587,-9223372036854775808,24.270546209656704
5588,-9223372036854775808,24.084180362422334
5589,-9223372036854775808,23.897814515187964
5590,-9223372036854775808,25.016009598594188
5591,-9223372036854775808,25.016009598594188
5592,25,22.96598527901611
5593,-9223372036854775808,24.829643751359818
5594,-9223372036854775808,24.643277904125448
5595,25,23.52508282071922
5596,26,23.711448667953594
5597,25,23.33871697348485
5598,25,23.15235112625048
5599,-9223372036854775808,23.897814515187964
5600,-9223372036854775808,24.084180362422334
5601,-9223372036854775808,24.270546209656704
5602,-9223372036854775808,24.456912056891074
5603,28,23.897814515187964
5604,28,24.084180362422334
5605,27,24.270546209656704
5606,25,24.456912056891074
5607,13,23.897814515187964
5608,12,24.084180362422334
5609,19,24.270546209656704
5610,25,24.643277904125448
5611,24,24.456912056891074
5612,27,25.016009598594188
5613,26,24.829643751359818
5614,-9223372036854775808,24.084180362422334
5615,-9223372036854775808,24.456912056891074
5616,-9223372036854775808,24.270546209656704
5617,-9223372036854775808,24.643277904125448
5618,-9223372036854775808,25.016009598594188
5619,12,22.96598527901611
5620,-9223372036854775808,24.829643751359818
5621,15,23.15235112625048
5622,15,23.33871697348485
5623,16,23.711448667953594
5624,14,23.52508282071922
5625,19,23.52508282071922
5626,21,23.33871697348485
5627,22,23.15235112625048
5628,-9223372036854775808,24.829643751359818
5629,-9223372036854775808,25.016009598594188
5630,-9223372036854775808,24.643277904125448
5631,23,22.96598527901611
5632,-9223372036854775808,24.270546209656704
5633,-9223372036854775808,24.456912056891074
5634,-9223372036854775808,23.897814515187964
5635,-9223372036854775808,24.084180362422334
5636,-9223372036854775808,23.897814515187964
5637,-9223372036854775808,24.084180362422334
5638,-9223372036854775808,24.456912056891074
5639,-9223372036854775808,24.270546209656704
5640,28,22.96598527901611
5641,-9223372036854775808,25.016009598594188
5642,-9223372036854775808,24.643277904125448
5643,-9223372036854775808,24.829643751359818
5644,29,23.15235112625048
5645,28,23.33871697348485
5646,27,23.52508282071922
5647,22,23.711448667953594
5648,21,23.711448667953594
5649,30,23.52508282071922
5650,19,23.33871697348485
5651,15,23.15235112625048
5652,-9223372036854775808,24.829643751359818
5653,-9223372036854775808,24.643277904125448
5654,-9223372036854775808,25.016009598594188
5655,17,22.96598527901611
5656,20,22.96598527901611
5657,-9223372036854775808,24.829643751359818
5658,-9223372036854775808,25.016009598594188
5659,20,23.15235112625048
5660,16,23.33871697348485
5661,21,23.52508282071922
5662,15,23.711448667953594
5663,-9223372036854775808,24.270546209656704
5664,-9223372036854775808,24.456912056891074
5665,-9223372036854775808,24.643277904125448
5666,-9223372036854775808,24.084180362422334
5667,-9223372036854775808,24.084180362422334
5668,-9223372036854775808,24.456912056891074
5669,-9223372036854775808,24.270546209656704
5670,25,23.52508282071922
5671,24,23.33871697348485
5672,25,23.15235112625048
5673,-9223372036854775808,24.829643751359818
5674,-9223372036854775808,24.643277904125448
5675,18,22.96598527901611
5676,-9223372036854775808,25.016009598594188
5677,-9223372036854775808,25.016009598594188
5678,22,22.96598527901611
5679,27,23.15235112625048
5680,28,23.33871697348485
5681,27,23.52508282071922
5682,28,23.711448667953594
5683,19,24.270546209656704
5684,27,23.897814515187964
5685,24,24.084180362422334
5686,29,24.084180362422334
5687,7,23.897814515187964
5688,12,24.270546209656704
5689,14,23.711448667953594
5690,17,23.52508282071922
5691,18,23.33871697348485
5692,9,23.15235112625048
5693,17,22.96598527901611
5694,-9223372036854775808,24.829643751359818
5695,-9223372036854775808,25.016009598594188
5696,-9223372036854775808,24.270546209656704
5697,-9223372036854775808,24.456912056891074
5698,-9223372036854775808,24.643277904125448
5699,-9223372036854775808,23.897814515187964
5700,-9223372036854775808,24.084180362422334
5701,20,23.15235112625048
5702,23,23.33871697348485
5703,24,23.52508282071922
5704,22,23.711448667953594
5705,14,24.270546209656704
5706,23,23.897814515187964
5707,23,24.084180362422334
5708,11,23.897814515187964
5709,14,23.711448667953594
5710,14,23.33871697348485
5711,13,23.52508282071922
5712,13,23.15235112625048
5713,-9223372036854775808,25.016009598594188
5714,-9223372036854775808,24.829643751359818
5715,14,22.96598527901611
5716,-9223372036854775808,23.897814515187964
5717,-9223372036854775808,24.084180362422334
5718,-9223372036854775808,24.643277904125448
5719,-9223372036854775808,24.456912056891074
5720,-9223372036854775808,24.270546209656704
5721,-9223372036854775808,24.270546209656704
5722,-9223372036854775808,24.456912056891074
5723,-9223372036854775808,24.643277904125448
5724,-9223372036854775808,23.897814515187964
5725,-9223372036854775808,24.084180362422334
5726,23,22.96598527901611
5727,-9223372036854775808,25.016009598594188
5728,-9223372036854775808,24.829643751359818
5729,23,23.15235112625048
5730,23,23.33871697348485
5731,19,23.52508282071922
5732,25,23.52508282071922
5733,25,23.711448667953594
5734,21,23.33871697348485
5735,24,23.15235112625048
5736,-9223372036854775808,24.829643751359818
5737,-9223372036854775808,25.016009598594188
5738,22,22.96598527901611
5739,-9223372036854775808,23.897814515187964
5740,-9223372036854775808,24.084180362422334
5741,-9223372036854775808,24.643277904125448
5742,-9223372036854775808,24.456912056891074
5743,-9223372036854775808,24.270546209656704
5744,26,23.897814515187964
5745,25,24.084180362422334
5746,29,24.084180362422334
5747,29,23.897814515187964
5748,-9223372036854775808,24.270546209656704
5749,-9223372036854775808,24.643277904125448
5750,-9223372036854775808,24.456912056891074
5751,-9223372036854775808,24.084180362422334
5752,26,22.96598527901611
5753,-9223372036854775808,25.016009598594188
5754,-9223372036854775808,24.829643751359818
5755,26,23.15235112625048
5756,22,23.33871697348485
5757,18,23.711448667953594
5758,27,23.52508282071922
5759,25,23.52508282071922
5760,24,23.711448667953594
5761,23,23.33871697348485
5762,24,23.15235112625048
5763,-9223372036854775808,24.829643751359818
5764,-9223372036854775808,24.643277904125448
5765,-9223372036854775808,25.016009598594188
5766,25,22.96598527901611
5767,-9223372036854775808,24.084180362422334
5768,-9223372036854775808,23.897814515187964
5769,-9223372036854775808,24.270546209656704
5770,-9223372036854775808,24.456912056891074
5771,26,23.897814515187964
5772,21,24.084180362422334
5773,22,24.084180362422334
5774,26,23.897814515187964
5775,-9223372036854775808,24.456912056891074
5776,-9223372036854775808,24.270546209656704
5777,-9223372036854775808,24.643277904125448
5778,-9223372036854775808,23.897814515187964
5779,-9223372036854775808,24.084180362422334
5780,20,22.96598527901611
5781,-9223372036854775808,25.016009598594188
5782,-9223372036854775808,24.829643751359818
5783,19,23.15235112625048
5784,20,23.33871697348485
5785,26,23.711448667953594
5786,17,23.52508282071922
5787,21,23.52508282071922
5788,30,23.711448667953594
5789,21,23.33871697348485
5790,19,23.15235112625048
5791,-9223372036854775808,24.829643751359818
5792,-9223372036854775808,25.016009598594188
5793,17,22.96598527901611
5794,-9223372036854775808,24.643277904125448
5795,-9223372036854775808,24.270546209656704
5796,-9223372036854775808,24.456912056891074
5797,28,23.897814515187964
5798,29,24.084180362422334
5799,-9223372036854775808,24.456912056891074
5800,-9223372036854775808,24.270546209656704
5801,-9223372036854775808,23.897814515187964
5802,-9223372036854775808,24.084180362422334
5803,29,22.96598527901611
5804,-9223372036854775808,25.016009598594188
5805,-9223372036854775808,24.829643751359818
5806,-9223372036854775808,24.643277904125448
5807,25,23.15235112625048
5808,32,23.33871697348485
5809,28,23.711448667953594
5810,32,23.52508282071922
5811,24,23.52508282071922
5812,21,23.711448667953594
5813,23,23.33871697348485
5814,23,23.15235112625048
5815,-9223372036854775808,24.643277904125448
5816,-9223372036854775808,24.829643751359818
5817,24,22.96598527901611
5818,-9223372036854775808,25.016009598594188
5819,-9223372036854775808,24.270546209656704
5820,-9223372036854775808,24.456912056891074
5821,16,23.897814515187964
5822,-9223372036854775808,24.456912056891074
5823,-9223372036854775808,24.270546209656704
5824,-9223372036854775808,24.643277904125448
5825,-9223372036854775808,24.084180362422334
5826,26,22.96598527901611
5827,-9223372036854775808,24.829643751359818
5828,-9223372036854775808,25.016009598594188
5829,27,23.15235112625048
5830,26,23.33871697348485
5831,19,23.711448667953594
5832,24,23.52508282071922
5833,31,23.52508282071922
5834,24,23.711448667953594
5835,29,23.33871697348485
5836,29,23.15235112625048
5837,-9223372036854775808,24.829643751359818
5838,28,22.96598527901611
5839,-9223372036854775808,25.016009598594188
5840,-9223372036854775808,23.897814515187964
5841,-9223372036854775808,24.084180362422334
5842,-9223372036854775808,24.643277904125448
5843,-9223372036854775808,24.270546209656704
5844,-9223372036854775808,24.456912056891074
5845,-9223372036854775808,24.456912056891074
5846,-9223372036854775808,24.270546209656704
5847,-9223372036854775808,23.897814515187964
5848,-9223372036854775808,24.084180362422334
5849,-9223372036854775808,25.016009598594188
5850,26,22.96598527901611
5851,-9223372036854775808,24.829643751359818
5852,-9223372036854775808,24.643277904125448
5853,26,23.15235112625048
5854,27,23.33871697348485
5855,23,23.52508282071922
5856,22,23.52508282071922
5857,10,23.711448667953594
5858,14,23.33871697348485
5859,27,23.33871697348485
5860,27,23.15235112625048
5861,23,23.711448667953594
